rank,feature_location
578,FC_var_23624
579,FC_var_11052
579,FC_var_37849
581,FC_var_36948
582,FC_var_5249
583,FC_var_30636
584,FC_var_39366
585,FC_var_31625
586,FC_var_13223
587,FC_var_25964
588,FC_var_28520
589,FC_var_19006
590,FC_var_14520
591,FC_var_13461
592,FC_var_19999
593,FC_var_41657
594,FC_var_41104
595,FC_var_13093
596,FC_var_41447
596,FC_var_9742
598,FC_var_43550
599,FC_var_28370
600,FC_var_21936
600,FC_var_43069
602,FC_var_40173
603,FC_var_23227
604,FC_var_17298
605,FC_var_1438
606,FC_var_1103
606,FC_var_34910
608,FC_var_24894
609,FC_var_19035
610,FC_var_18020
611,FC_var_20572
612,FC_var_36425
613,FC_var_23938
614,FC_var_33312
615,FC_var_22028
616,FC_var_10755
617,FC_var_10839
618,FC_var_20477
619,FC_var_3323
620,FC_var_9781
621,FC_var_39267
622,FC_var_23155
623,FC_var_35145
624,FC_var_36023
625,FC_var_11398
626,FC_var_25196
626,FC_var_29270
628,FC_var_12658
629,FC_var_11168
630,FC_var_26531
631,FC_var_16256
632,FC_var_40212
633,FC_var_20790
634,FC_var_39587
635,FC_var_1328
636,FC_var_9298
637,FC_var_612
638,FC_var_27115
639,FC_var_35132
640,FC_var_19090
640,FC_var_31262
642,FC_var_8535
643,FC_var_29006
644,FC_var_37941
645,FC_var_43361
646,FC_var_26110
647,FC_var_7823
648,FC_var_17767
649,FC_var_32740
650,FC_var_15808
651,FC_var_12907
652,FC_var_19358
652,FC_var_6195
654,FC_var_19962
655,FC_var_30220
656,FC_var_3103
657,FC_var_14142
657,FC_var_4783
659,FC_var_36433
660,FC_var_20989
661,FC_var_5631
662,FC_var_3330
663,FC_var_5142
664,FC_var_21015
665,FC_var_39307
666,FC_var_23621
667,FC_var_21418
667,FC_var_3022
669,FC_var_17093
670,FC_var_34834
671,FC_var_38517
672,FC_var_18629
673,FC_var_20497
674,FC_var_3359
675,FC_var_38807
676,FC_var_5815
677,FC_var_24388
678,FC_var_8952
679,FC_var_19172
680,FC_var_209
681,FC_var_14264
682,FC_var_15970
683,FC_var_12167
683,FC_var_33847
685,FC_var_41174
686,FC_var_33048
687,FC_var_34382
688,FC_var_43310
689,FC_var_36269
690,FC_var_21229
691,FC_var_40468
692,FC_var_5456
693,FC_var_9125
694,FC_var_5208
695,FC_var_5467
696,FC_var_15375
696,FC_var_44140
698,FC_var_26358
699,FC_var_39854
700,FC_var_2865
701,FC_var_9992
702,FC_var_948
703,FC_var_32314
704,FC_var_19420
705,FC_var_41066
706,FC_var_25376
707,FC_var_6018
708,FC_var_43869
709,FC_var_25228
710,FC_var_21874
710,FC_var_30152
712,FC_var_21725
712,FC_var_22329
714,FC_var_32811
715,FC_var_17032
716,FC_var_23964
717,FC_var_31640
718,FC_var_33920
719,FC_var_8636
720,FC_var_27634
721,FC_var_29677
722,FC_var_31078
723,FC_var_41404
724,FC_var_32471
725,FC_var_12438
725,FC_var_24221
727,FC_var_4807
728,FC_var_35341
729,FC_var_13770
730,FC_var_30880
