rank,feature_location
5918,FC_var_464
34549,FC_var_465
34549,FC_var_466
2599,FC_var_467
15850,FC_var_468
34549,FC_var_469
9048,FC_var_470
22841,FC_var_471
34549,FC_var_472
5918,FC_var_473
15850,FC_var_474
15850,FC_var_475
22841,FC_var_476
5918,FC_var_477
15850,FC_var_478
15850,FC_var_479
15850,FC_var_480
34549,FC_var_481
34549,FC_var_482
5918,FC_var_483
9048,FC_var_484
34549,FC_var_485
15850,FC_var_486
46,FC_var_487
15850,FC_var_488
34549,FC_var_489
34549,FC_var_490
34549,FC_var_491
5918,FC_var_492
34549,FC_var_493
15850,FC_var_494
34549,FC_var_495
15850,FC_var_496
34549,FC_var_497
34549,FC_var_498
15850,FC_var_499
34549,FC_var_500
22841,FC_var_501
34549,FC_var_502
34549,FC_var_503
15850,FC_var_504
34549,FC_var_505
5918,FC_var_506
15850,FC_var_507
1241,FC_var_508
1289,FC_var_509
22841,FC_var_510
34549,FC_var_511
22841,FC_var_512
5918,FC_var_513
34549,FC_var_514
34549,FC_var_515
5918,FC_var_516
34549,FC_var_517
34549,FC_var_518
5918,FC_var_519
1390,FC_var_520
15850,FC_var_521
34549,FC_var_522
15850,FC_var_523
15850,FC_var_524
5918,FC_var_525
34549,FC_var_526
34549,FC_var_527
5918,FC_var_528
34549,FC_var_529
34549,FC_var_530
22841,FC_var_531
1776,FC_var_532
10069,FC_var_533
22841,FC_var_534
34549,FC_var_535
5918,FC_var_536
34549,FC_var_537
34549,FC_var_538
34549,FC_var_539
5918,FC_var_540
15850,FC_var_541
34549,FC_var_542
9048,FC_var_543
15850,FC_var_544
1654,FC_var_545
34549,FC_var_546
15850,FC_var_547
34549,FC_var_548
34549,FC_var_549
15850,FC_var_550
34549,FC_var_551
34549,FC_var_552
34549,FC_var_553
15850,FC_var_554
34549,FC_var_555
15850,FC_var_556
5918,FC_var_557
15850,FC_var_558
34549,FC_var_559
5918,FC_var_560
15850,FC_var_561
34549,FC_var_562
22841,FC_var_563
34549,FC_var_564
34549,FC_var_565
15850,FC_var_566
15850,FC_var_567
15850,FC_var_568
34549,FC_var_569
34549,FC_var_570
34549,FC_var_571
15850,FC_var_572
15850,FC_var_573
5918,FC_var_574
34549,FC_var_575
15850,FC_var_576
2599,FC_var_577
34549,FC_var_578
34549,FC_var_579
9048,FC_var_580
34549,FC_var_581
1027,FC_var_582
15850,FC_var_583
34549,FC_var_584
22841,FC_var_585
358,FC_var_586
1334,FC_var_587
34549,FC_var_588
15850,FC_var_589
2599,FC_var_590
34549,FC_var_591
34549,FC_var_592
34549,FC_var_593
981,FC_var_594
34549,FC_var_595
34549,FC_var_596
15850,FC_var_597
34549,FC_var_598
34549,FC_var_599
15850,FC_var_600
34549,FC_var_601
34549,FC_var_602
22841,FC_var_603
34549,FC_var_604
3597,FC_var_605
34549,FC_var_606
309,FC_var_607
9048,FC_var_608
15850,FC_var_609
5918,FC_var_610
2599,FC_var_611
9048,FC_var_612
34549,FC_var_613
22841,FC_var_614
34549,FC_var_615
34549,FC_var_616
34549,FC_var_617
34549,FC_var_618
22841,FC_var_619
34549,FC_var_620
15850,FC_var_621
34549,FC_var_622
34549,FC_var_623
5918,FC_var_624
34549,FC_var_625
15850,FC_var_626
34549,FC_var_627
15850,FC_var_628
5918,FC_var_629
34549,FC_var_630
9048,FC_var_631
15850,FC_var_632
34549,FC_var_633
15850,FC_var_634
15850,FC_var_635
34549,FC_var_636
2599,FC_var_637
22841,FC_var_638
34549,FC_var_639
15850,FC_var_640
15850,FC_var_641
5918,FC_var_642
34549,FC_var_643
15850,FC_var_644
15850,FC_var_645
1340,FC_var_646
15850,FC_var_647
15850,FC_var_648
9048,FC_var_649
34549,FC_var_650
34549,FC_var_651
1596,FC_var_652
34549,FC_var_653
34549,FC_var_654
1166,FC_var_655
34549,FC_var_656
34549,FC_var_657
15850,FC_var_658
325,FC_var_659
34549,FC_var_660
1435,FC_var_661
34549,FC_var_662
5918,FC_var_663
34549,FC_var_664
22841,FC_var_665
34549,FC_var_666
15850,FC_var_667
22841,FC_var_668
22841,FC_var_669
34549,FC_var_670
34549,FC_var_671
5918,FC_var_672
34549,FC_var_673
876,FC_var_674
34549,FC_var_675
34549,FC_var_676
34549,FC_var_677
1445,FC_var_678
22841,FC_var_679
34549,FC_var_680
15850,FC_var_681
34549,FC_var_682
34549,FC_var_683
15850,FC_var_684
34549,FC_var_685
9048,FC_var_686
9048,FC_var_687
15850,FC_var_688
9048,FC_var_689
34549,FC_var_690
15850,FC_var_691
2599,FC_var_692
15850,FC_var_693
34549,FC_var_694
34549,FC_var_695
34549,FC_var_696
15850,FC_var_697
5918,FC_var_698
9048,FC_var_699
2599,FC_var_700
34549,FC_var_701
34549,FC_var_702
34549,FC_var_703
34549,FC_var_704
15850,FC_var_705
15850,FC_var_706
34549,FC_var_707
34549,FC_var_708
34549,FC_var_709
34549,FC_var_710
2599,FC_var_711
22841,FC_var_712
5918,FC_var_713
34549,FC_var_714
15850,FC_var_715
15850,FC_var_716
1642,FC_var_717
15850,FC_var_718
15850,FC_var_719
15850,FC_var_720
34549,FC_var_721
34549,FC_var_722
34549,FC_var_723
34549,FC_var_724
9048,FC_var_725
15850,FC_var_726
8075,FC_var_727
34549,FC_var_728
5918,FC_var_729
34549,FC_var_730
15850,FC_var_731
34549,FC_var_732
3597,FC_var_733
1731,FC_var_734
34549,FC_var_735
9048,FC_var_736
34549,FC_var_737
5918,FC_var_738
34549,FC_var_739
34549,FC_var_740
34549,FC_var_741
15850,FC_var_742
15850,FC_var_743
34549,FC_var_744
34549,FC_var_745
15850,FC_var_746
34549,FC_var_747
34549,FC_var_748
34549,FC_var_749
34549,FC_var_750
9048,FC_var_751
15850,FC_var_752
9048,FC_var_753
22841,FC_var_754
34549,FC_var_755
15850,FC_var_756
22841,FC_var_757
5918,FC_var_758
15850,FC_var_759
1558,FC_var_760
15850,FC_var_761
34549,FC_var_762
15850,FC_var_763
34549,FC_var_764
15850,FC_var_765
15850,FC_var_766
22841,FC_var_767
34549,FC_var_768
15850,FC_var_769
22841,FC_var_770
22841,FC_var_771
15850,FC_var_772
34549,FC_var_773
9048,FC_var_774
5918,FC_var_775
34549,FC_var_776
34549,FC_var_777
2599,FC_var_778
15850,FC_var_779
34549,FC_var_780
15850,FC_var_781
2599,FC_var_782
1016,FC_var_783
22841,FC_var_784
34549,FC_var_785
15850,FC_var_786
15850,FC_var_787
15850,FC_var_788
1652,FC_var_789
34549,FC_var_790
34549,FC_var_791
15850,FC_var_792
34549,FC_var_793
34549,FC_var_794
15850,FC_var_795
34549,FC_var_796
15850,FC_var_797
15850,FC_var_798
34549,FC_var_799
34549,FC_var_800
15850,FC_var_801
34549,FC_var_802
22841,FC_var_803
34549,FC_var_804
34549,FC_var_805
15850,FC_var_806
34549,FC_var_807
34549,FC_var_808
15850,FC_var_809
34549,FC_var_810
22841,FC_var_811
34549,FC_var_812
34549,FC_var_813
34549,FC_var_814
5918,FC_var_815
34549,FC_var_816
15850,FC_var_817
9048,FC_var_818
1742,FC_var_819
1115,FC_var_820
34549,FC_var_821
2599,FC_var_822
5918,FC_var_823
34549,FC_var_824
5918,FC_var_825
34549,FC_var_826
15850,FC_var_827
15850,FC_var_828
5918,FC_var_829
34549,FC_var_830
8075,FC_var_831
34549,FC_var_832
34549,FC_var_833
22841,FC_var_834
34549,FC_var_835
34549,FC_var_836
34549,FC_var_837
15850,FC_var_838
34549,FC_var_839
15850,FC_var_840
34549,FC_var_841
9048,FC_var_842
34549,FC_var_843
5918,FC_var_844
34549,FC_var_845
15850,FC_var_846
34549,FC_var_847
34549,FC_var_848
22841,FC_var_849
15850,FC_var_850
34549,FC_var_851
1298,FC_var_852
15850,FC_var_853
34549,FC_var_854
15850,FC_var_855
34549,FC_var_856
15850,FC_var_857
15850,FC_var_858
34549,FC_var_859
15850,FC_var_860
34549,FC_var_861
15850,FC_var_862
2599,FC_var_863
9048,FC_var_864
15850,FC_var_865
9048,FC_var_866
15850,FC_var_867
34549,FC_var_868
34549,FC_var_869
34549,FC_var_870
15850,FC_var_871
22841,FC_var_872
15850,FC_var_873
15850,FC_var_874
34549,FC_var_875
5918,FC_var_876
34549,FC_var_877
2599,FC_var_878
15850,FC_var_879
34549,FC_var_880
15850,FC_var_881
34549,FC_var_882
34549,FC_var_883
34549,FC_var_884
15850,FC_var_885
34549,FC_var_886
34549,FC_var_887
34549,FC_var_888
22841,FC_var_889
34549,FC_var_890
34549,FC_var_891
34549,FC_var_892
34549,FC_var_893
34549,FC_var_894
34549,FC_var_895
34549,FC_var_896
34549,FC_var_897
22841,FC_var_898
15850,FC_var_899
15850,FC_var_900
34549,FC_var_901
463,FC_var_902
34549,FC_var_903
34549,FC_var_904
15850,FC_var_905
2599,FC_var_906
15850,FC_var_907
34549,FC_var_908
34549,FC_var_909
34549,FC_var_910
34549,FC_var_911
34549,FC_var_912
34549,FC_var_913
22841,FC_var_914
34549,FC_var_915
2599,FC_var_916
34549,FC_var_917
15850,FC_var_918
34549,FC_var_919
2599,FC_var_920
5918,FC_var_921
34549,FC_var_922
34549,FC_var_923
34549,FC_var_924
34549,FC_var_925
22841,FC_var_926
34549,FC_var_927
15850,FC_var_928
15850,FC_var_929
9048,FC_var_930
34549,FC_var_931
15850,FC_var_932
34549,FC_var_933
34549,FC_var_934
9048,FC_var_935
9048,FC_var_936
34549,FC_var_937
34549,FC_var_938
15850,FC_var_939
34549,FC_var_940
34549,FC_var_941
34549,FC_var_942
9048,FC_var_943
34549,FC_var_944
2599,FC_var_945
15850,FC_var_946
34549,FC_var_947
15850,FC_var_948
34549,FC_var_949
15850,FC_var_950
34549,FC_var_951
34549,FC_var_952
34549,FC_var_953
15850,FC_var_954
34549,FC_var_955
34549,FC_var_956
5918,FC_var_957
15850,FC_var_958
34549,FC_var_959
34549,FC_var_960
15850,FC_var_961
34549,FC_var_962
5918,FC_var_963
34549,FC_var_964
34549,FC_var_965
5918,FC_var_966
2599,FC_var_967
34549,FC_var_968
5918,FC_var_969
1196,FC_var_970
15850,FC_var_971
5918,FC_var_972
15850,FC_var_973
34549,FC_var_974
15850,FC_var_975
22841,FC_var_976
3597,FC_var_977
15850,FC_var_978
15850,FC_var_979
1224,FC_var_980
34549,FC_var_981
15850,FC_var_982
34549,FC_var_983
34549,FC_var_984
22841,FC_var_985
34549,FC_var_986
15850,FC_var_987
15850,FC_var_988
34549,FC_var_989
15850,FC_var_990
34549,FC_var_991
34549,FC_var_992
15850,FC_var_993
15850,FC_var_994
34549,FC_var_995
34549,FC_var_996
34549,FC_var_997
34549,FC_var_998
34549,FC_var_999
34549,FC_var_1000
34549,FC_var_1001
34549,FC_var_1002
34549,FC_var_1003
34549,FC_var_1004
34549,FC_var_1005
10069,FC_var_1006
2599,FC_var_1007
34549,FC_var_1008
15850,FC_var_1009
34549,FC_var_1010
34549,FC_var_1011
15850,FC_var_1012
34549,FC_var_1013
15850,FC_var_1014
15850,FC_var_1015
34549,FC_var_1016
34549,FC_var_1017
34549,FC_var_1018
9048,FC_var_1019
15850,FC_var_1020
34549,FC_var_1021
15850,FC_var_1022
15850,FC_var_1023
34549,FC_var_1024
34549,FC_var_1025
22841,FC_var_1026
15850,FC_var_1027
34549,FC_var_1028
34549,FC_var_1029
700,FC_var_1030
1866,FC_var_1031
34549,FC_var_1032
34549,FC_var_1033
1511,FC_var_1034
34549,FC_var_1035
34549,FC_var_1036
5918,FC_var_1037
15850,FC_var_1038
34549,FC_var_1039
34549,FC_var_1040
2599,FC_var_1041
34549,FC_var_1042
22841,FC_var_1043
34549,FC_var_1044
15850,FC_var_1045
5918,FC_var_1046
5918,FC_var_1047
34549,FC_var_1048
34549,FC_var_1049
34549,FC_var_1050
2599,FC_var_1051
5918,FC_var_1052
34549,FC_var_1053
34549,FC_var_1054
34549,FC_var_1055
1403,FC_var_1056
34549,FC_var_1057
15850,FC_var_1058
10069,FC_var_1059
34549,FC_var_1060
34549,FC_var_1061
9048,FC_var_1062
34549,FC_var_1063
34549,FC_var_1064
15850,FC_var_1065
5918,FC_var_1066
9048,FC_var_1067
34549,FC_var_1068
3597,FC_var_1069
9048,FC_var_1070
612,FC_var_1071
34549,FC_var_1072
5918,FC_var_1073
34549,FC_var_1074
34549,FC_var_1075
2599,FC_var_1076
34549,FC_var_1077
34549,FC_var_1078
2599,FC_var_1079
34549,FC_var_1080
34549,FC_var_1081
34549,FC_var_1082
15850,FC_var_1083
22841,FC_var_1084
34549,FC_var_1085
34549,FC_var_1086
5918,FC_var_1087
15850,FC_var_1088
34549,FC_var_1089
34549,FC_var_1090
15850,FC_var_1091
15850,FC_var_1092
15850,FC_var_1093
22841,FC_var_1094
3597,FC_var_1095
34549,FC_var_1096
34549,FC_var_1097
5918,FC_var_1098
15850,FC_var_1099
34549,FC_var_1100
15850,FC_var_1101
34549,FC_var_1102
216,FC_var_1103
34549,FC_var_1104
34549,FC_var_1105
34549,FC_var_1106
15850,FC_var_1107
34549,FC_var_1108
34549,FC_var_1109
34549,FC_var_1110
34549,FC_var_1111
34549,FC_var_1112
9048,FC_var_1113
34549,FC_var_1114
15850,FC_var_1115
34549,FC_var_1116
34549,FC_var_1117
2599,FC_var_1118
34549,FC_var_1119
9048,FC_var_1120
34549,FC_var_1121
5918,FC_var_1122
34549,FC_var_1123
34549,FC_var_1124
22841,FC_var_1125
15850,FC_var_1126
15850,FC_var_1127
34549,FC_var_1128
22841,FC_var_1129
34549,FC_var_1130
34549,FC_var_1131
34549,FC_var_1132
22841,FC_var_1133
5918,FC_var_1134
15850,FC_var_1135
5918,FC_var_1136
34549,FC_var_1137
9048,FC_var_1138
9048,FC_var_1139
34549,FC_var_1140
15850,FC_var_1141
15850,FC_var_1142
34549,FC_var_1143
15850,FC_var_1144
34549,FC_var_1145
15850,FC_var_1146
34549,FC_var_1147
5918,FC_var_1148
22841,FC_var_1149
15850,FC_var_1150
34549,FC_var_1151
34549,FC_var_1152
5918,FC_var_1153
34549,FC_var_1154
34549,FC_var_1155
34549,FC_var_1156
34549,FC_var_1157
9048,FC_var_1158
34549,FC_var_1159
15850,FC_var_1160
15850,FC_var_1161
15850,FC_var_1162
34549,FC_var_1163
3597,FC_var_1164
34549,FC_var_1165
1828,FC_var_1166
15850,FC_var_1167
15850,FC_var_1168
34549,FC_var_1169
5918,FC_var_1170
34549,FC_var_1171
34549,FC_var_1172
34549,FC_var_1173
5918,FC_var_1174
34549,FC_var_1175
15850,FC_var_1176
15850,FC_var_1177
34549,FC_var_1178
15850,FC_var_1179
34549,FC_var_1180
34549,FC_var_1181
15850,FC_var_1182
34549,FC_var_1183
15850,FC_var_1184
34549,FC_var_1185
9048,FC_var_1186
34549,FC_var_1187
1091,FC_var_1188
34549,FC_var_1189
34549,FC_var_1190
22841,FC_var_1191
5918,FC_var_1192
34549,FC_var_1193
5918,FC_var_1194
34549,FC_var_1195
34549,FC_var_1196
5918,FC_var_1197
34549,FC_var_1198
15850,FC_var_1199
34549,FC_var_1200
34549,FC_var_1201
5918,FC_var_1202
34549,FC_var_1203
15850,FC_var_1204
15850,FC_var_1205
5918,FC_var_1206
15850,FC_var_1207
34549,FC_var_1208
15850,FC_var_1209
34549,FC_var_1210
34549,FC_var_1211
34549,FC_var_1212
34549,FC_var_1213
34549,FC_var_1214
15850,FC_var_1215
2599,FC_var_1216
34549,FC_var_1217
34549,FC_var_1218
34549,FC_var_1219
34549,FC_var_1220
34549,FC_var_1221
15850,FC_var_1222
9048,FC_var_1223
15850,FC_var_1224
15850,FC_var_1225
34549,FC_var_1226
8075,FC_var_1227
34549,FC_var_1228
34549,FC_var_1229
34549,FC_var_1230
15850,FC_var_1231
34549,FC_var_1232
34549,FC_var_1233
22841,FC_var_1234
34549,FC_var_1235
15850,FC_var_1236
15850,FC_var_1237
34549,FC_var_1238
34549,FC_var_1239
15850,FC_var_1240
34549,FC_var_1241
34549,FC_var_1242
5918,FC_var_1243
34549,FC_var_1244
2599,FC_var_1245
15850,FC_var_1246
5918,FC_var_1247
5918,FC_var_1248
15850,FC_var_1249
34549,FC_var_1250
15850,FC_var_1251
15850,FC_var_1252
34549,FC_var_1253
9048,FC_var_1254
5918,FC_var_1255
22841,FC_var_1256
34549,FC_var_1257
15850,FC_var_1258
9048,FC_var_1259
5918,FC_var_1260
15850,FC_var_1261
34549,FC_var_1262
15850,FC_var_1263
34549,FC_var_1264
15850,FC_var_1265
34549,FC_var_1266
34549,FC_var_1267
5918,FC_var_1268
34549,FC_var_1269
22841,FC_var_1270
5918,FC_var_1271
34549,FC_var_1272
34549,FC_var_1273
34549,FC_var_1274
15850,FC_var_1275
2599,FC_var_1276
34549,FC_var_1277
34549,FC_var_1278
5918,FC_var_1279
34549,FC_var_1280
15850,FC_var_1281
34549,FC_var_1282
5918,FC_var_1283
34549,FC_var_1284
34549,FC_var_1285
15850,FC_var_1286
34549,FC_var_1287
5918,FC_var_1288
34549,FC_var_1289
15850,FC_var_1290
34549,FC_var_1291
34549,FC_var_1292
34549,FC_var_1293
34549,FC_var_1294
15850,FC_var_1295
15850,FC_var_1296
34549,FC_var_1297
34549,FC_var_1298
34549,FC_var_1299
34549,FC_var_1300
15850,FC_var_1301
34549,FC_var_1302
34549,FC_var_1303
34549,FC_var_1304
34549,FC_var_1305
9048,FC_var_1306
22841,FC_var_1307
22841,FC_var_1308
34549,FC_var_1309
34549,FC_var_1310
15850,FC_var_1311
9048,FC_var_1312
9048,FC_var_1313
34549,FC_var_1314
34549,FC_var_1315
15850,FC_var_1316
34549,FC_var_1317
34549,FC_var_1318
1230,FC_var_1319
34549,FC_var_1320
34549,FC_var_1321
22841,FC_var_1322
34549,FC_var_1323
5918,FC_var_1324
15850,FC_var_1325
34549,FC_var_1326
34549,FC_var_1327
1132,FC_var_1328
5918,FC_var_1329
5918,FC_var_1330
34549,FC_var_1331
15850,FC_var_1332
34549,FC_var_1333
15850,FC_var_1334
34549,FC_var_1335
34549,FC_var_1336
15850,FC_var_1337
34549,FC_var_1338
34549,FC_var_1339
3597,FC_var_1340
15850,FC_var_1341
34549,FC_var_1342
9048,FC_var_1343
9048,FC_var_1344
2599,FC_var_1345
34549,FC_var_1346
22841,FC_var_1347
474,FC_var_1348
5918,FC_var_1349
34549,FC_var_1350
34549,FC_var_1351
5918,FC_var_1352
15850,FC_var_1353
5918,FC_var_1354
15850,FC_var_1355
15850,FC_var_1356
15850,FC_var_1357
34549,FC_var_1358
34549,FC_var_1359
34549,FC_var_1360
34549,FC_var_1361
