,index,features,rank
27390,27477,FC_mean_27477,27390
27391,3250,FC_mean_3250,27390
27392,42747,FC_mean_42747,27392
27393,14817,FC_mean_14817,27392
27394,8009,FC_mean_8009,27394
27395,37687,FC_mean_37687,27394
27396,30033,FC_mean_30033,27396
27397,32030,FC_mean_32030,27398
27398,10440,FC_mean_10440,27398
27399,15261,FC_mean_15261,27398
27400,10079,FC_mean_10079,27400
27401,4857,FC_mean_4857,27401
27402,31866,FC_mean_31866,27402
27403,35953,FC_mean_35953,27404
27404,9288,FC_mean_9288,27404
27405,8734,FC_mean_8734,27404
27406,15902,FC_mean_15902,27406
27407,12219,FC_mean_12219,27407
27408,35779,FC_mean_35779,27408
27409,14889,FC_mean_14889,27408
27410,1957,FC_mean_1957,27410
27411,25551,FC_mean_25551,27411
27412,3607,FC_mean_3607,27412
27413,7457,FC_mean_7457,27413
27414,24823,FC_mean_24823,27414
27415,34469,FC_mean_34469,27415
27416,27608,FC_mean_27608,27416
27417,32801,FC_mean_32801,27417
27418,15459,FC_mean_15459,27418
27419,29798,FC_mean_29798,27419
27420,7869,FC_mean_7869,27420
27421,43635,FC_mean_43635,27421
27422,43975,FC_mean_43975,27423
27423,42939,FC_mean_42939,27423
27424,37227,FC_mean_37227,27423
27425,34386,FC_mean_34386,27425
27426,29144,FC_mean_29144,27425
27427,3529,FC_mean_3529,27427
27428,23048,FC_mean_23048,27429
27429,41118,FC_mean_41118,27429
27430,41993,FC_mean_41993,27429
27431,42742,FC_mean_42742,27431
27432,31170,FC_mean_31170,27431
27433,17544,FC_mean_17544,27433
27434,29325,FC_mean_29325,27434
27435,38074,FC_mean_38074,27435
27436,23211,FC_mean_23211,27436
27437,22744,FC_mean_22744,27436
27438,19347,FC_mean_19347,27438
27439,32583,FC_mean_32583,27439
27440,29524,FC_mean_29524,27440
27441,7670,FC_mean_7670,27440
27442,4181,FC_mean_4181,27442
27443,38120,FC_mean_38120,27443
27444,42166,FC_mean_42166,27444
27445,26011,FC_mean_26011,27444
27446,30761,FC_mean_30761,27446
27447,23747,FC_mean_23747,27447
27448,36467,FC_mean_36467,27448
27449,27065,FC_mean_27065,27449
27450,7434,FC_mean_7434,27449
27451,4101,FC_mean_4101,27451
27452,41687,FC_mean_41687,27452
27453,32057,FC_mean_32057,27453
27454,28047,FC_mean_28047,27454
27455,44556,FC_mean_44556,27455
27456,15606,FC_mean_15606,27455
27457,34692,FC_mean_34692,27457
27458,18940,FC_mean_18940,27458
27459,7331,FC_mean_7331,27458
27460,39816,FC_mean_39816,27460
27461,23912,FC_mean_23912,27461
27462,42442,FC_mean_42442,27462
27463,10461,FC_mean_10461,27463
27464,2911,FC_mean_2911,27464
27465,44774,FC_mean_44774,27464
27466,3644,FC_mean_3644,27466
27467,25100,FC_mean_25100,27466
27468,16509,FC_mean_16509,27468
27469,27961,FC_mean_27961,27469
27470,2134,FC_mean_2134,27470
27471,14272,FC_mean_14272,27470
27472,36080,FC_mean_36080,27472
27473,44602,FC_mean_44602,27473
27474,26905,FC_mean_26905,27473
27475,8153,FC_mean_8153,27475
27476,9665,FC_mean_9665,27477
27477,6194,FC_mean_6194,27477
27478,15781,FC_mean_15781,27477
27479,33031,FC_mean_33031,27479
27480,7539,FC_mean_7539,27479
27481,32489,FC_mean_32489,27481
27482,14918,FC_mean_14918,27482
27483,3477,FC_mean_3477,27483
27484,20619,FC_mean_20619,27484
27485,43331,FC_mean_43331,27485
27486,38950,FC_mean_38950,27485
27487,42614,FC_mean_42614,27487
27488,40956,FC_mean_40956,27488
27489,22975,FC_mean_22975,27489
27490,34051,FC_mean_34051,27490
27491,10239,FC_mean_10239,27491
27492,40773,FC_mean_40773,27491
27493,27597,FC_mean_27597,27493
27494,14414,FC_mean_14414,27494
27495,21699,FC_mean_21699,27494
27496,6071,FC_mean_6071,27496
27497,8757,FC_mean_8757,27497
27498,13447,FC_mean_13447,27498
27499,12047,FC_mean_12047,27499
27500,42110,FC_mean_42110,27499
27501,12973,FC_mean_12973,27501
27502,37689,FC_mean_37689,27501
27503,28633,FC_mean_28633,27503
27504,11114,FC_mean_11114,27504
27505,24282,FC_mean_24282,27505
27506,22597,FC_mean_22597,27506
27507,14381,FC_mean_14381,27507
27508,20868,FC_mean_20868,27508
27509,39341,FC_mean_39341,27509
27510,24596,FC_mean_24596,27510
27511,10538,FC_mean_10538,27511
27512,19278,FC_mean_19278,27512
27513,18231,FC_mean_18231,27513
27514,3177,FC_mean_3177,27514
27515,18711,FC_mean_18711,27514
27516,18937,FC_mean_18937,27517
27517,11796,FC_mean_11796,27517
27518,44683,FC_mean_44683,27517
27519,36948,FC_mean_36948,27519
27520,35391,FC_mean_35391,27519
27521,17109,FC_mean_17109,27521
27522,14064,FC_mean_14064,27522
27523,27688,FC_mean_27688,27523
27524,43918,FC_mean_43918,27524
27525,28187,FC_mean_28187,27524
27526,17078,FC_mean_17078,27526
27527,2202,FC_mean_2202,27527
27528,16673,FC_mean_16673,27528
27529,26961,FC_mean_26961,27529
27530,35482,FC_mean_35482,27530
27531,32496,FC_mean_32496,27531
27532,17712,FC_mean_17712,27532
27533,11170,FC_mean_11170,27533
27534,15777,FC_mean_15777,27534
27535,8796,FC_mean_8796,27535
27536,44608,FC_mean_44608,27536
27537,40905,FC_mean_40905,27536
27538,29265,FC_mean_29265,27538
27539,31992,FC_mean_31992,27539
27540,9860,FC_mean_9860,27539
27541,37820,FC_mean_37820,27541
27542,30968,FC_mean_30968,27542
27543,12041,FC_mean_12041,27543
27544,29412,FC_mean_29412,27543
27545,42180,FC_mean_42180,27545
27546,13719,FC_mean_13719,27546
27547,33721,FC_mean_33721,27547
27548,20889,FC_mean_20889,27548
27549,3385,FC_mean_3385,27548
27550,7700,FC_mean_7700,27550
27551,22691,FC_mean_22691,27551
27552,609,FC_mean_609,27552
27553,4965,FC_mean_4965,27553
27554,36504,FC_mean_36504,27553
27555,9310,FC_mean_9310,27555
27556,1050,FC_mean_1050,27556
27557,25764,FC_mean_25764,27556
27558,4290,FC_mean_4290,27558
27559,32231,FC_mean_32231,27558
27560,36074,FC_mean_36074,27560
27561,5125,FC_mean_5125,27562
27562,24372,FC_mean_24372,27562
27563,26530,FC_mean_26530,27562
27564,23561,FC_mean_23561,27564
27565,38122,FC_mean_38122,27565
27566,18295,FC_mean_18295,27567
27567,36299,FC_mean_36299,27567
27568,35139,FC_mean_35139,27567
27569,26483,FC_mean_26483,27569
27570,37102,FC_mean_37102,27570
27571,41816,FC_mean_41816,27571
27572,22537,FC_mean_22537,27572
27573,27112,FC_mean_27112,27572
27574,11573,FC_mean_11573,27574
27575,11082,FC_mean_11082,27575
27576,955,FC_mean_955,27577
27577,32734,FC_mean_32734,27577
27578,30808,FC_mean_30808,27577
27579,16775,FC_mean_16775,27579
27580,29540,FC_mean_29540,27580
27581,8318,FC_mean_8318,27581
27582,26608,FC_mean_26608,27582
27583,29305,FC_mean_29305,27583
27584,36660,FC_mean_36660,27584
27585,19332,FC_mean_19332,27585
27586,36756,FC_mean_36756,27587
27587,36864,FC_mean_36864,27587
27588,19661,FC_mean_19661,27587
27589,16068,FC_mean_16068,27589
27590,21303,FC_mean_21303,27589
27591,25790,FC_mean_25790,27591
27592,35644,FC_mean_35644,27591
27593,43344,FC_mean_43344,27593
27594,43307,FC_mean_43307,27593
27595,18222,FC_mean_18222,27595
27596,2683,FC_mean_2683,27596
27597,2850,FC_mean_2850,27596
27598,23701,FC_mean_23701,27598
27599,15251,FC_mean_15251,27599
27600,12074,FC_mean_12074,27600
27601,30427,FC_mean_30427,27601
27602,8492,FC_mean_8492,27602
27603,2523,FC_mean_2523,27603
27604,4354,FC_mean_4354,27604
27605,42804,FC_mean_42804,27605
27606,28012,FC_mean_28012,27606
27607,35526,FC_mean_35526,27607
27608,36265,FC_mean_36265,27608
27609,1075,FC_mean_1075,27609
27610,10598,FC_mean_10598,27610
27611,17558,FC_mean_17558,27611
27612,65,FC_mean_65,27612
27613,26556,FC_mean_26556,27613
27614,35755,FC_mean_35755,27614
27615,20105,FC_mean_20105,27615
27616,37591,FC_mean_37591,27616
27617,1454,FC_mean_1454,27617
27618,29146,FC_mean_29146,27618
27619,36452,FC_mean_36452,27619
27620,12341,FC_mean_12341,27620
27621,21016,FC_mean_21016,27621
27622,1356,FC_mean_1356,27622
27623,297,FC_mean_297,27623
27624,34960,FC_mean_34960,27623
27625,38338,FC_mean_38338,27625
27626,28609,FC_mean_28609,27625
27627,14405,FC_mean_14405,27627
27628,17204,FC_mean_17204,27628
27629,2875,FC_mean_2875,27629
27630,36361,FC_mean_36361,27630
27631,18783,FC_mean_18783,27631
27632,25679,FC_mean_25679,27632
27633,22488,FC_mean_22488,27633
27634,23967,FC_mean_23967,27634
27635,20911,FC_mean_20911,27635
27636,39218,FC_mean_39218,27636
27637,38714,FC_mean_38714,27637
27638,14416,FC_mean_14416,27637
27639,44560,FC_mean_44560,27639
27640,9637,FC_mean_9637,27640
27641,14190,FC_mean_14190,27641
27642,7689,FC_mean_7689,27642
27643,9549,FC_mean_9549,27643
27644,37484,FC_mean_37484,27644
27645,42989,FC_mean_42989,27645
27646,9470,FC_mean_9470,27647
27647,34801,FC_mean_34801,27647
27648,42583,FC_mean_42583,27647
27649,5570,FC_mean_5570,27649
27650,23385,FC_mean_23385,27649
27651,17642,FC_mean_17642,27652
27652,1374,FC_mean_1374,27652
27653,20541,FC_mean_20541,27652
27654,26502,FC_mean_26502,27654
27655,1094,FC_mean_1094,27655
27656,40353,FC_mean_40353,27656
27657,2729,FC_mean_2729,27657
27658,25220,FC_mean_25220,27658
27659,36560,FC_mean_36560,27658
27660,16919,FC_mean_16919,27660
27661,31289,FC_mean_31289,27660
27662,33491,FC_mean_33491,27662
27663,23592,FC_mean_23592,27663
27664,19706,FC_mean_19706,27664
27665,29054,FC_mean_29054,27665
27666,39707,FC_mean_39707,27666
27667,13303,FC_mean_13303,27667
27668,29135,FC_mean_29135,27668
27669,21128,FC_mean_21128,27668
27670,43895,FC_mean_43895,27670
27671,43600,FC_mean_43600,27670
27672,38932,FC_mean_38932,27672
27673,30372,FC_mean_30372,27673
27674,31207,FC_mean_31207,27674
27675,28724,FC_mean_28724,27674
27676,15526,FC_mean_15526,27676
27677,2390,FC_mean_2390,27677
27678,27808,FC_mean_27808,27678
27679,19046,FC_mean_19046,27679
27680,24389,FC_mean_24389,27680
27681,18093,FC_mean_18093,27680
27682,23981,FC_mean_23981,27683
27683,39320,FC_mean_39320,27683
27684,22874,FC_mean_22874,27683
27685,26671,FC_mean_26671,27685
27686,39188,FC_mean_39188,27686
27687,37839,FC_mean_37839,27686
27688,24738,FC_mean_24738,27689
27689,7797,FC_mean_7797,27689
27690,28624,FC_mean_28624,27689
27691,7364,FC_mean_7364,27691
27692,1712,FC_mean_1712,27692
27693,8002,FC_mean_8002,27693
27694,15689,FC_mean_15689,27694
27695,8303,FC_mean_8303,27695
27696,26351,FC_mean_26351,27696
27697,29823,FC_mean_29823,27697
27698,1294,FC_mean_1294,27698
27699,26147,FC_mean_26147,27699
27700,13323,FC_mean_13323,27700
27701,41264,FC_mean_41264,27702
27702,30574,FC_mean_30574,27702
27703,25201,FC_mean_25201,27702
27704,5826,FC_mean_5826,27704
27705,44697,FC_mean_44697,27705
27706,21206,FC_mean_21206,27706
27707,28820,FC_mean_28820,27707
27708,42828,FC_mean_42828,27708
27709,24728,FC_mean_24728,27708
27710,9366,FC_mean_9366,27710
27711,32288,FC_mean_32288,27711
27712,42904,FC_mean_42904,27711
27713,15763,FC_mean_15763,27713
27714,32745,FC_mean_32745,27714
27715,37339,FC_mean_37339,27715
27716,30041,FC_mean_30041,27717
27717,15281,FC_mean_15281,27717
27718,30108,FC_mean_30108,27717
27719,7974,FC_mean_7974,27719
27720,14167,FC_mean_14167,27719
27721,39032,FC_mean_39032,27721
27722,43584,FC_mean_43584,27721
27723,37705,FC_mean_37705,27723
27724,8237,FC_mean_8237,27724
27725,43619,FC_mean_43619,27725
27726,39907,FC_mean_39907,27725
27727,44408,FC_mean_44408,27728
27728,15233,FC_mean_15233,27728
27729,23382,FC_mean_23382,27728
27730,9566,FC_mean_9566,27730
27731,27450,FC_mean_27450,27731
27732,2612,FC_mean_2612,27732
27733,24911,FC_mean_24911,27733
27734,33286,FC_mean_33286,27734
27735,44693,FC_mean_44693,27735
27736,28327,FC_mean_28327,27735
27737,42277,FC_mean_42277,27737
27738,18985,FC_mean_18985,27737
27739,39821,FC_mean_39821,27739
27740,38051,FC_mean_38051,27740
27741,6857,FC_mean_6857,27741
27742,12789,FC_mean_12789,27742
27743,6258,FC_mean_6258,27743
27744,11408,FC_mean_11408,27744
27745,19138,FC_mean_19138,27744
27746,27908,FC_mean_27908,27746
27747,9554,FC_mean_9554,27746
27748,41824,FC_mean_41824,27748
27749,35503,FC_mean_35503,27749
27750,44534,FC_mean_44534,27751
27751,13468,FC_mean_13468,27751
27752,2287,FC_mean_2287,27751
27753,23849,FC_mean_23849,27753
27754,36256,FC_mean_36256,27754
27755,24835,FC_mean_24835,27755
27756,37983,FC_mean_37983,27755
27757,6861,FC_mean_6861,27757
27758,5834,FC_mean_5834,27757
27759,34104,FC_mean_34104,27759
27760,27576,FC_mean_27576,27760
27761,27867,FC_mean_27867,27761
27762,13001,FC_mean_13001,27762
27763,34022,FC_mean_34022,27763
27764,17998,FC_mean_17998,27764
27765,15093,FC_mean_15093,27765
27766,15913,FC_mean_15913,27766
27767,10866,FC_mean_10866,27767
27768,32050,FC_mean_32050,27768
27769,19168,FC_mean_19168,27769
27770,11877,FC_mean_11877,27769
27771,9756,FC_mean_9756,27771
27772,4400,FC_mean_4400,27772
27773,15364,FC_mean_15364,27773
27774,3467,FC_mean_3467,27774
27775,11443,FC_mean_11443,27775
27776,27334,FC_mean_27334,27775
27777,10048,FC_mean_10048,27777
27778,24892,FC_mean_24892,27778
27779,37662,FC_mean_37662,27779
27780,40314,FC_mean_40314,27781
27781,11186,FC_mean_11186,27781
27782,10930,FC_mean_10930,27781
27783,9832,FC_mean_9832,27784
27784,37019,FC_mean_37019,27784
27785,42183,FC_mean_42183,27784
27786,675,FC_mean_675,27786
27787,20126,FC_mean_20126,27787
27788,565,FC_mean_565,27788
27789,34501,FC_mean_34501,27788
27790,31481,FC_mean_31481,27790
27791,39236,FC_mean_39236,27791
27792,14222,FC_mean_14222,27792
27793,23537,FC_mean_23537,27793
27794,4187,FC_mean_4187,27794
27795,995,FC_mean_995,27795
27796,18681,FC_mean_18681,27795
27797,31438,FC_mean_31438,27797
27798,2152,FC_mean_2152,27799
27799,19684,FC_mean_19684,27799
27800,17996,FC_mean_17996,27799
27801,5998,FC_mean_5998,27801
27802,5242,FC_mean_5242,27802
27803,29911,FC_mean_29911,27802
27804,34364,FC_mean_34364,27804
27805,37197,FC_mean_37197,27805
27806,36699,FC_mean_36699,27805
27807,5060,FC_mean_5060,27807
27808,8355,FC_mean_8355,27808
27809,40696,FC_mean_40696,27809
27810,40082,FC_mean_40082,27809
27811,19008,FC_mean_19008,27811
27812,40941,FC_mean_40941,27812
27813,33626,FC_mean_33626,27813
27814,10279,FC_mean_10279,27814
27815,37556,FC_mean_37556,27815
27816,40010,FC_mean_40010,27816
27817,25710,FC_mean_25710,27817
27818,35263,FC_mean_35263,27818
27819,39145,FC_mean_39145,27818
27820,3019,FC_mean_3019,27820
27821,25667,FC_mean_25667,27820
27822,40089,FC_mean_40089,27822
27823,9441,FC_mean_9441,27822
27824,13839,FC_mean_13839,27824
27825,5045,FC_mean_5045,27825
27826,34898,FC_mean_34898,27826
27827,24087,FC_mean_24087,27828
27828,16218,FC_mean_16218,27828
27829,19690,FC_mean_19690,27828
27830,10775,FC_mean_10775,27828
27831,39632,FC_mean_39632,27831
27832,4601,FC_mean_4601,27832
27833,24088,FC_mean_24088,27832
27834,40704,FC_mean_40704,27834
27835,37463,FC_mean_37463,27835
27836,12554,FC_mean_12554,27835
27837,17347,FC_mean_17347,27838
27838,19777,FC_mean_19777,27838
27839,40093,FC_mean_40093,27838
27840,26942,FC_mean_26942,27840
27841,26445,FC_mean_26445,27842
27842,18225,FC_mean_18225,27842
27843,25183,FC_mean_25183,27842
27844,22111,FC_mean_22111,27844
27845,26642,FC_mean_26642,27844
27846,14766,FC_mean_14766,27846
27847,13508,FC_mean_13508,27847
27848,28982,FC_mean_28982,27848
27849,25892,FC_mean_25892,27849
27850,37459,FC_mean_37459,27850
27851,10465,FC_mean_10465,27851
27852,19911,FC_mean_19911,27852
27853,1433,FC_mean_1433,27853
27854,39168,FC_mean_39168,27854
27855,26334,FC_mean_26334,27855
27856,32384,FC_mean_32384,27855
27857,510,FC_mean_510,27857
27858,19239,FC_mean_19239,27858
27859,749,FC_mean_749,27859
27860,14475,FC_mean_14475,27861
27861,3730,FC_mean_3730,27861
27862,21550,FC_mean_21550,27861
27863,33751,FC_mean_33751,27861
27864,26946,FC_mean_26946,27864
27865,14742,FC_mean_14742,27865
27866,11283,FC_mean_11283,27865
27867,44677,FC_mean_44677,27867
27868,11797,FC_mean_11797,27868
27869,12529,FC_mean_12529,27869
27870,27988,FC_mean_27988,27870
27871,38466,FC_mean_38466,27871
27872,14955,FC_mean_14955,27871
27873,19584,FC_mean_19584,27873
27874,30763,FC_mean_30763,27874
27875,26674,FC_mean_26674,27875
27876,23434,FC_mean_23434,27876
27877,27332,FC_mean_27332,27876
27878,19174,FC_mean_19174,27878
27879,6831,FC_mean_6831,27879
27880,31936,FC_mean_31936,27880
27881,5715,FC_mean_5715,27882
27882,21942,FC_mean_21942,27882
27883,15248,FC_mean_15248,27882
27884,16884,FC_mean_16884,27884
27885,28948,FC_mean_28948,27885
27886,33901,FC_mean_33901,27887
27887,29937,FC_mean_29937,27887
27888,17882,FC_mean_17882,27887
27889,16242,FC_mean_16242,27889
27890,18487,FC_mean_18487,27890
27891,10209,FC_mean_10209,27890
27892,44624,FC_mean_44624,27892
27893,23371,FC_mean_23371,27892
27894,22554,FC_mean_22554,27894
27895,42666,FC_mean_42666,27895
27896,11507,FC_mean_11507,27895
27897,31970,FC_mean_31970,27897
27898,30984,FC_mean_30984,27898
27899,27990,FC_mean_27990,27899
27900,30551,FC_mean_30551,27899
27901,5888,FC_mean_5888,27901
27902,37928,FC_mean_37928,27902
27903,26716,FC_mean_26716,27903
27904,16372,FC_mean_16372,27904
27905,35828,FC_mean_35828,27905
27906,28277,FC_mean_28277,27906
27907,4498,FC_mean_4498,27907
27908,8402,FC_mean_8402,27907
27909,24617,FC_mean_24617,27909
27910,44313,FC_mean_44313,27910
27911,27328,FC_mean_27328,27910
27912,16935,FC_mean_16935,27912
27913,35727,FC_mean_35727,27913
27914,42724,FC_mean_42724,27914
27915,9477,FC_mean_9477,27915
27916,18801,FC_mean_18801,27916
27917,3664,FC_mean_3664,27916
27918,29864,FC_mean_29864,27918
27919,14322,FC_mean_14322,27919
27920,17155,FC_mean_17155,27920
27921,34539,FC_mean_34539,27921
27922,5930,FC_mean_5930,27922
27923,13807,FC_mean_13807,27923
27924,10291,FC_mean_10291,27924
27925,44584,FC_mean_44584,27925
27926,9032,FC_mean_9032,27926
27927,25497,FC_mean_25497,27926
27928,27467,FC_mean_27467,27928
27929,22569,FC_mean_22569,27928
27930,35325,FC_mean_35325,27930
27931,31955,FC_mean_31955,27931
27932,6672,FC_mean_6672,27932
27933,12281,FC_mean_12281,27933
27934,42537,FC_mean_42537,27933
27935,44691,FC_mean_44691,27935
27936,21402,FC_mean_21402,27935
27937,33581,FC_mean_33581,27937
27938,10923,FC_mean_10923,27937
27939,4347,FC_mean_4347,27940
27940,12189,FC_mean_12189,27940
27941,16466,FC_mean_16466,27940
27942,6480,FC_mean_6480,27942
27943,1125,FC_mean_1125,27943
27944,24353,FC_mean_24353,27944
27945,5450,FC_mean_5450,27945
27946,19246,FC_mean_19246,27946
27947,34865,FC_mean_34865,27947
27948,27212,FC_mean_27212,27947
27949,3164,FC_mean_3164,27949
27950,38116,FC_mean_38116,27950
27951,16402,FC_mean_16402,27950
27952,19547,FC_mean_19547,27952
27953,6345,FC_mean_6345,27952
27954,15228,FC_mean_15228,27954
27955,25217,FC_mean_25217,27955
27956,20736,FC_mean_20736,27955
27957,34717,FC_mean_34717,27957
27958,18838,FC_mean_18838,27958
27959,2717,FC_mean_2717,27959
27960,43986,FC_mean_43986,27960
27961,8321,FC_mean_8321,27961
27962,14841,FC_mean_14841,27962
27963,34574,FC_mean_34574,27962
27964,38100,FC_mean_38100,27964
27965,12493,FC_mean_12493,27965
27966,33005,FC_mean_33005,27965
27967,34787,FC_mean_34787,27967
27968,11203,FC_mean_11203,27968
27969,9376,FC_mean_9376,27969
27970,9603,FC_mean_9603,27970
27971,32702,FC_mean_32702,27971
27972,14909,FC_mean_14909,27972
27973,44053,FC_mean_44053,27973
27974,37507,FC_mean_37507,27974
27975,29239,FC_mean_29239,27974
27976,2576,FC_mean_2576,27976
27977,19445,FC_mean_19445,27977
27978,36951,FC_mean_36951,27977
27979,7562,FC_mean_7562,27979
27980,5129,FC_mean_5129,27980
27981,3398,FC_mean_3398,27980
27982,9148,FC_mean_9148,27982
27983,5534,FC_mean_5534,27983
27984,42351,FC_mean_42351,27984
27985,9599,FC_mean_9599,27984
27986,26389,FC_mean_26389,27986
27987,16539,FC_mean_16539,27986
27988,9113,FC_mean_9113,27988
27989,34436,FC_mean_34436,27989
27990,21369,FC_mean_21369,27990
27991,11022,FC_mean_11022,27991
27992,31491,FC_mean_31491,27992
27993,2001,FC_mean_2001,27992
27994,19201,FC_mean_19201,27994
27995,15940,FC_mean_15940,27995
27996,30534,FC_mean_30534,27996
27997,43194,FC_mean_43194,27996
27998,37239,FC_mean_37239,27998
27999,5425,FC_mean_5425,27999
28000,13222,FC_mean_13222,28000
28001,35130,FC_mean_35130,28002
28002,40346,FC_mean_40346,28002
28003,20015,FC_mean_20015,28002
28004,30484,FC_mean_30484,28004
28005,42171,FC_mean_42171,28004
28006,5395,FC_mean_5395,28006
28007,38200,FC_mean_38200,28007
28008,27312,FC_mean_27312,28008
28009,11378,FC_mean_11378,28008
28010,44615,FC_mean_44615,28011
28011,31224,FC_mean_31224,28011
28012,29363,FC_mean_29363,28011
28013,17197,FC_mean_17197,28013
28014,6135,FC_mean_6135,28014
28015,9884,FC_mean_9884,28015
28016,25763,FC_mean_25763,28016
28017,6666,FC_mean_6666,28017
28018,31743,FC_mean_31743,28018
28019,716,FC_mean_716,28019
28020,33797,FC_mean_33797,28020
28021,3321,FC_mean_3321,28021
28022,24683,FC_mean_24683,28022
28023,37597,FC_mean_37597,28023
28024,17542,FC_mean_17542,28023
28025,23676,FC_mean_23676,28025
28026,4599,FC_mean_4599,28025
28027,12576,FC_mean_12576,28028
28028,23884,FC_mean_23884,28028
28029,16115,FC_mean_16115,28028
28030,32790,FC_mean_32790,28030
28031,35567,FC_mean_35567,28031
28032,42867,FC_mean_42867,28033
28033,41169,FC_mean_41169,28033
28034,889,FC_mean_889,28033
28035,25516,FC_mean_25516,28033
28036,42120,FC_mean_42120,28036
28037,28765,FC_mean_28765,28037
28038,25272,FC_mean_25272,28038
28039,31919,FC_mean_31919,28039
28040,37945,FC_mean_37945,28039
28041,15444,FC_mean_15444,28041
28042,6687,FC_mean_6687,28044
28043,36672,FC_mean_36672,28044
28044,26781,FC_mean_26781,28044
28045,4456,FC_mean_4456,28044
28046,33016,FC_mean_33016,28044
28047,24906,FC_mean_24906,28047
28048,26681,FC_mean_26681,28047
28049,23122,FC_mean_23122,28049
28050,22631,FC_mean_22631,28050
28051,12202,FC_mean_12202,28051
28052,41210,FC_mean_41210,28052
28053,18055,FC_mean_18055,28053
28054,8569,FC_mean_8569,28054
28055,19528,FC_mean_19528,28054
28056,4325,FC_mean_4325,28056
28057,28235,FC_mean_28235,28057
28058,10338,FC_mean_10338,28058
28059,4534,FC_mean_4534,28059
28060,16528,FC_mean_16528,28060
28061,8064,FC_mean_8064,28061
28062,43339,FC_mean_43339,28062
28063,37300,FC_mean_37300,28063
28064,28459,FC_mean_28459,28064
28065,23442,FC_mean_23442,28064
28066,25484,FC_mean_25484,28066
28067,20846,FC_mean_20846,28067
28068,29529,FC_mean_29529,28068
28069,33356,FC_mean_33356,28069
28070,22116,FC_mean_22116,28070
28071,17523,FC_mean_17523,28070
28072,3048,FC_mean_3048,28072
28073,5459,FC_mean_5459,28072
28074,19710,FC_mean_19710,28074
28075,10339,FC_mean_10339,28075
28076,11669,FC_mean_11669,28075
28077,3303,FC_mean_3303,28077
28078,19557,FC_mean_19557,28078
28079,33609,FC_mean_33609,28079
28080,10027,FC_mean_10027,28081
28081,21283,FC_mean_21283,28081
28082,11455,FC_mean_11455,28081
28083,40525,FC_mean_40525,28083
28084,37907,FC_mean_37907,28084
28085,11508,FC_mean_11508,28085
28086,36264,FC_mean_36264,28085
28087,34463,FC_mean_34463,28088
28088,1264,FC_mean_1264,28088
28089,3537,FC_mean_3537,28088
28090,6930,FC_mean_6930,28088
28091,31274,FC_mean_31274,28091
28092,42849,FC_mean_42849,28092
28093,39714,FC_mean_39714,28093
28094,8423,FC_mean_8423,28094
28095,25295,FC_mean_25295,28094
28096,21414,FC_mean_21414,28096
28097,34954,FC_mean_34954,28097
28098,1919,FC_mean_1919,28098
28099,2172,FC_mean_2172,28099
28100,12658,FC_mean_12658,28099
28101,40170,FC_mean_40170,28101
28102,35083,FC_mean_35083,28102
28103,5368,FC_mean_5368,28102
28104,42651,FC_mean_42651,28104
28105,36722,FC_mean_36722,28104
28106,42107,FC_mean_42107,28106
28107,26815,FC_mean_26815,28107
28108,19609,FC_mean_19609,28108
28109,36268,FC_mean_36268,28110
28110,36963,FC_mean_36963,28110
28111,2030,FC_mean_2030,28110
28112,21210,FC_mean_21210,28112
28113,39016,FC_mean_39016,28113
28114,33013,FC_mean_33013,28114
28115,3955,FC_mean_3955,28115
28116,17029,FC_mean_17029,28115
28117,3988,FC_mean_3988,28117
28118,44250,FC_mean_44250,28118
28119,22590,FC_mean_22590,28119
28120,13437,FC_mean_13437,28120
28121,43392,FC_mean_43392,28121
28122,40838,FC_mean_40838,28121
28123,37717,FC_mean_37717,28123
28124,12085,FC_mean_12085,28124
28125,27599,FC_mean_27599,28124
28126,20927,FC_mean_20927,28126
28127,20933,FC_mean_20933,28126
28128,30379,FC_mean_30379,28128
28129,34496,FC_mean_34496,28128
28130,32946,FC_mean_32946,28130
28131,32989,FC_mean_32989,28131
28132,12813,FC_mean_12813,28132
28133,11413,FC_mean_11413,28132
28134,14557,FC_mean_14557,28134
28135,44820,FC_mean_44820,28135
28136,38856,FC_mean_38856,28136
28137,11982,FC_mean_11982,28137
28138,11671,FC_mean_11671,28138
28139,7949,FC_mean_7949,28138
28140,18558,FC_mean_18558,28140
28141,44218,FC_mean_44218,28141
28142,29569,FC_mean_29569,28142
28143,22133,FC_mean_22133,28143
28144,36498,FC_mean_36498,28144
28145,16904,FC_mean_16904,28145
28146,28103,FC_mean_28103,28145
28147,10397,FC_mean_10397,28147
28148,33478,FC_mean_33478,28148
28149,40155,FC_mean_40155,28148
28150,35440,FC_mean_35440,28150
28151,15090,FC_mean_15090,28150
28152,18064,FC_mean_18064,28152
28153,20572,FC_mean_20572,28153
28154,24275,FC_mean_24275,28154
28155,4215,FC_mean_4215,28155
28156,22383,FC_mean_22383,28156
28157,15408,FC_mean_15408,28157
28158,7806,FC_mean_7806,28158
28159,39393,FC_mean_39393,28158
28160,14260,FC_mean_14260,28160
28161,19196,FC_mean_19196,28161
28162,8162,FC_mean_8162,28162
28163,40291,FC_mean_40291,28163
28164,7106,FC_mean_7106,28165
28165,26616,FC_mean_26616,28165
28166,18044,FC_mean_18044,28165
28167,5098,FC_mean_5098,28167
