,index,features,rank
21098,7076,FC_mean_7076,21098
21099,21022,FC_mean_21022,21099
21100,7666,FC_mean_7666,21100
21101,30620,FC_mean_30620,21102
21102,28611,FC_mean_28611,21102
21103,18701,FC_mean_18701,21102
21104,20745,FC_mean_20745,21104
21105,39208,FC_mean_39208,21104
21106,17950,FC_mean_17950,21106
21107,25968,FC_mean_25968,21107
21108,40738,FC_mean_40738,21108
21109,21339,FC_mean_21339,21110
21110,14696,FC_mean_14696,21110
21111,24603,FC_mean_24603,21110
21112,13659,FC_mean_13659,21112
21113,32971,FC_mean_32971,21113
21114,22187,FC_mean_22187,21113
21115,1687,FC_mean_1687,21115
21116,22288,FC_mean_22288,21116
21117,29704,FC_mean_29704,21116
21118,2771,FC_mean_2771,21118
21119,36509,FC_mean_36509,21119
21120,31598,FC_mean_31598,21121
21121,31742,FC_mean_31742,21121
21122,25314,FC_mean_25314,21121
21123,18173,FC_mean_18173,21123
21124,21746,FC_mean_21746,21123
21125,18964,FC_mean_18964,21126
21126,21264,FC_mean_21264,21126
21127,18082,FC_mean_18082,21126
21128,4058,FC_mean_4058,21126
21129,4035,FC_mean_4035,21129
21130,44621,FC_mean_44621,21130
21131,26651,FC_mean_26651,21131
21132,35740,FC_mean_35740,21132
21133,39608,FC_mean_39608,21132
21134,19550,FC_mean_19550,21134
21135,35812,FC_mean_35812,21135
21136,11792,FC_mean_11792,21135
21137,23861,FC_mean_23861,21137
21138,30396,FC_mean_30396,21138
21139,12458,FC_mean_12458,21139
21140,21964,FC_mean_21964,21140
21141,26289,FC_mean_26289,21141
21142,10117,FC_mean_10117,21141
21143,8751,FC_mean_8751,21144
21144,38065,FC_mean_38065,21144
21145,13120,FC_mean_13120,21144
21146,30108,FC_mean_30108,21144
21147,38775,FC_mean_38775,21147
21148,8187,FC_mean_8187,21148
21149,2841,FC_mean_2841,21149
21150,18799,FC_mean_18799,21150
21151,36297,FC_mean_36297,21150
21152,27206,FC_mean_27206,21152
21153,39100,FC_mean_39100,21153
21154,27638,FC_mean_27638,21153
21155,42948,FC_mean_42948,21155
21156,39596,FC_mean_39596,21156
21157,29172,FC_mean_29172,21158
21158,27042,FC_mean_27042,21158
21159,8099,FC_mean_8099,21158
21160,27901,FC_mean_27901,21160
21161,2394,FC_mean_2394,21160
21162,34654,FC_mean_34654,21162
21163,18334,FC_mean_18334,21164
21164,36094,FC_mean_36094,21164
21165,44538,FC_mean_44538,21164
21166,42396,FC_mean_42396,21166
21167,16518,FC_mean_16518,21167
21168,12763,FC_mean_12763,21168
21169,20992,FC_mean_20992,21168
21170,19512,FC_mean_19512,21170
21171,35243,FC_mean_35243,21171
21172,26693,FC_mean_26693,21172
21173,20878,FC_mean_20878,21173
21174,33639,FC_mean_33639,21174
21175,27746,FC_mean_27746,21176
21176,13161,FC_mean_13161,21176
21177,10201,FC_mean_10201,21176
21178,32037,FC_mean_32037,21178
21179,8880,FC_mean_8880,21179
21180,41108,FC_mean_41108,21180
21181,26785,FC_mean_26785,21181
21182,33632,FC_mean_33632,21181
21183,15227,FC_mean_15227,21183
21184,42893,FC_mean_42893,21184
21185,14959,FC_mean_14959,21185
21186,44816,FC_mean_44816,21185
21187,24088,FC_mean_24088,21187
21188,34122,FC_mean_34122,21187
21189,8724,FC_mean_8724,21189
21190,16004,FC_mean_16004,21189
21191,38872,FC_mean_38872,21191
21192,38295,FC_mean_38295,21191
21193,30124,FC_mean_30124,21193
21194,11491,FC_mean_11491,21193
21195,44705,FC_mean_44705,21195
21196,21518,FC_mean_21518,21196
21197,6636,FC_mean_6636,21197
21198,7057,FC_mean_7057,21197
21199,31144,FC_mean_31144,21199
21200,35789,FC_mean_35789,21200
21201,2932,FC_mean_2932,21201
21202,8824,FC_mean_8824,21201
21203,22085,FC_mean_22085,21203
21204,44560,FC_mean_44560,21203
21205,33078,FC_mean_33078,21205
21206,11101,FC_mean_11101,21206
21207,18727,FC_mean_18727,21206
21208,11735,FC_mean_11735,21208
21209,28150,FC_mean_28150,21208
21210,4782,FC_mean_4782,21210
21211,19472,FC_mean_19472,21211
21212,27007,FC_mean_27007,21212
21213,27379,FC_mean_27379,21212
21214,4098,FC_mean_4098,21214
21215,11483,FC_mean_11483,21214
21216,17929,FC_mean_17929,21216
21217,26514,FC_mean_26514,21217
21218,15077,FC_mean_15077,21218
21219,41370,FC_mean_41370,21218
21220,36065,FC_mean_36065,21220
21221,6637,FC_mean_6637,21221
21222,13701,FC_mean_13701,21221
21223,38507,FC_mean_38507,21223
21224,7214,FC_mean_7214,21224
21225,36115,FC_mean_36115,21224
21226,20079,FC_mean_20079,21226
21227,7551,FC_mean_7551,21227
21228,1811,FC_mean_1811,21228
21229,39727,FC_mean_39727,21228
21230,40390,FC_mean_40390,21231
21231,15283,FC_mean_15283,21231
21232,12638,FC_mean_12638,21231
21233,2743,FC_mean_2743,21233
21234,14478,FC_mean_14478,21234
21235,10701,FC_mean_10701,21234
21236,15291,FC_mean_15291,21236
21237,34803,FC_mean_34803,21237
21238,6920,FC_mean_6920,21238
21239,42727,FC_mean_42727,21239
21240,40620,FC_mean_40620,21240
21241,23058,FC_mean_23058,21240
21242,9472,FC_mean_9472,21242
21243,3380,FC_mean_3380,21243
21244,31919,FC_mean_31919,21243
21245,12183,FC_mean_12183,21245
21246,5701,FC_mean_5701,21246
21247,19006,FC_mean_19006,21247
21248,40925,FC_mean_40925,21247
21249,31308,FC_mean_31308,21249
21250,19835,FC_mean_19835,21249
21251,10419,FC_mean_10419,21251
21252,11434,FC_mean_11434,21252
21253,13809,FC_mean_13809,21253
21254,32450,FC_mean_32450,21254
21255,28965,FC_mean_28965,21254
21256,1532,FC_mean_1532,21256
21257,25245,FC_mean_25245,21257
21258,32248,FC_mean_32248,21258
21259,10035,FC_mean_10035,21258
21260,42645,FC_mean_42645,21261
21261,21003,FC_mean_21003,21261
21262,42201,FC_mean_42201,21261
21263,44115,FC_mean_44115,21261
21264,24191,FC_mean_24191,21264
21265,1402,FC_mean_1402,21266
21266,6202,FC_mean_6202,21266
21267,26349,FC_mean_26349,21266
21268,8097,FC_mean_8097,21266
21269,35616,FC_mean_35616,21269
21270,30699,FC_mean_30699,21270
21271,7990,FC_mean_7990,21270
21272,6477,FC_mean_6477,21272
21273,39314,FC_mean_39314,21272
21274,31543,FC_mean_31543,21275
21275,32903,FC_mean_32903,21275
21276,8610,FC_mean_8610,21275
21277,35512,FC_mean_35512,21275
21278,43040,FC_mean_43040,21278
21279,30196,FC_mean_30196,21279
21280,13733,FC_mean_13733,21281
21281,31389,FC_mean_31389,21281
21282,39498,FC_mean_39498,21281
21283,14261,FC_mean_14261,21284
21284,31060,FC_mean_31060,21284
21285,32298,FC_mean_32298,21284
21286,11352,FC_mean_11352,21287
21287,22844,FC_mean_22844,21287
21288,18680,FC_mean_18680,21287
21289,32562,FC_mean_32562,21289
21290,38960,FC_mean_38960,21290
21291,8780,FC_mean_8780,21291
21292,2497,FC_mean_2497,21292
21293,23217,FC_mean_23217,21293
21294,5784,FC_mean_5784,21294
21295,5735,FC_mean_5735,21295
21296,7045,FC_mean_7045,21296
21297,28324,FC_mean_28324,21297
21298,40386,FC_mean_40386,21298
21299,37557,FC_mean_37557,21298
21300,44099,FC_mean_44099,21301
21301,23688,FC_mean_23688,21301
21302,18579,FC_mean_18579,21301
21303,36773,FC_mean_36773,21304
21304,4679,FC_mean_4679,21304
21305,1049,FC_mean_1049,21304
21306,6623,FC_mean_6623,21304
21307,8408,FC_mean_8408,21307
21308,1573,FC_mean_1573,21308
21309,29677,FC_mean_29677,21308
21310,35518,FC_mean_35518,21310
21311,24365,FC_mean_24365,21310
21312,40023,FC_mean_40023,21312
21313,26945,FC_mean_26945,21313
21314,35302,FC_mean_35302,21314
21315,32600,FC_mean_32600,21314
21316,7326,FC_mean_7326,21316
21317,28926,FC_mean_28926,21316
21318,9766,FC_mean_9766,21318
21319,12605,FC_mean_12605,21319
21320,6428,FC_mean_6428,21319
21321,32972,FC_mean_32972,21321
21322,16408,FC_mean_16408,21322
21323,6444,FC_mean_6444,21322
21324,12820,FC_mean_12820,21324
21325,30498,FC_mean_30498,21324
21326,996,FC_mean_996,21326
21327,947,FC_mean_947,21326
21328,597,FC_mean_597,21328
21329,4012,FC_mean_4012,21329
21330,9993,FC_mean_9993,21331
21331,24455,FC_mean_24455,21331
21332,21120,FC_mean_21120,21331
21333,8759,FC_mean_8759,21333
21334,24876,FC_mean_24876,21334
21335,38614,FC_mean_38614,21335
21336,17216,FC_mean_17216,21335
21337,20936,FC_mean_20936,21337
21338,14418,FC_mean_14418,21337
21339,26630,FC_mean_26630,21339
21340,7136,FC_mean_7136,21340
21341,31689,FC_mean_31689,21342
21342,5195,FC_mean_5195,21342
21343,22137,FC_mean_22137,21342
21344,43584,FC_mean_43584,21345
21345,29505,FC_mean_29505,21345
21346,31110,FC_mean_31110,21345
21347,42613,FC_mean_42613,21347
21348,40743,FC_mean_40743,21348
21349,41705,FC_mean_41705,21349
21350,16556,FC_mean_16556,21350
21351,6062,FC_mean_6062,21351
21352,44315,FC_mean_44315,21352
21353,37399,FC_mean_37399,21352
21354,31856,FC_mean_31856,21354
21355,30197,FC_mean_30197,21355
21356,24520,FC_mean_24520,21356
21357,35483,FC_mean_35483,21356
21358,26713,FC_mean_26713,21358
21359,28968,FC_mean_28968,21358
21360,5997,FC_mean_5997,21360
21361,247,FC_mean_247,21361
21362,11125,FC_mean_11125,21361
21363,41085,FC_mean_41085,21363
21364,6269,FC_mean_6269,21364
21365,32164,FC_mean_32164,21365
21366,12033,FC_mean_12033,21366
21367,35949,FC_mean_35949,21368
21368,7232,FC_mean_7232,21368
21369,29521,FC_mean_29521,21368
21370,43417,FC_mean_43417,21370
21371,19280,FC_mean_19280,21371
21372,20103,FC_mean_20103,21372
21373,21294,FC_mean_21294,21373
21374,19839,FC_mean_19839,21374
21375,5304,FC_mean_5304,21374
21376,17026,FC_mean_17026,21376
21377,35398,FC_mean_35398,21377
21378,14386,FC_mean_14386,21378
21379,31889,FC_mean_31889,21379
21380,14443,FC_mean_14443,21380
21381,20081,FC_mean_20081,21381
21382,23138,FC_mean_23138,21382
21383,43892,FC_mean_43892,21383
21384,10943,FC_mean_10943,21383
21385,6489,FC_mean_6489,21385
21386,32120,FC_mean_32120,21386
21387,40747,FC_mean_40747,21387
21388,6138,FC_mean_6138,21388
21389,2718,FC_mean_2718,21389
21390,40355,FC_mean_40355,21390
21391,44212,FC_mean_44212,21391
21392,18871,FC_mean_18871,21392
21393,27240,FC_mean_27240,21392
21394,28660,FC_mean_28660,21394
21395,12671,FC_mean_12671,21395
21396,6621,FC_mean_6621,21395
21397,10681,FC_mean_10681,21397
21398,16527,FC_mean_16527,21398
21399,16657,FC_mean_16657,21399
21400,38682,FC_mean_38682,21400
21401,40868,FC_mean_40868,21401
21402,22590,FC_mean_22590,21402
21403,36233,FC_mean_36233,21403
21404,25669,FC_mean_25669,21404
21405,28622,FC_mean_28622,21405
21406,106,FC_mean_106,21406
21407,23293,FC_mean_23293,21407
21408,32548,FC_mean_32548,21408
21409,15284,FC_mean_15284,21409
21410,38478,FC_mean_38478,21410
21411,39971,FC_mean_39971,21410
21412,14505,FC_mean_14505,21412
21413,42524,FC_mean_42524,21413
21414,34550,FC_mean_34550,21413
21415,25838,FC_mean_25838,21415
21416,41834,FC_mean_41834,21416
21417,1883,FC_mean_1883,21416
21418,7624,FC_mean_7624,21419
21419,8580,FC_mean_8580,21419
21420,35400,FC_mean_35400,21419
21421,41567,FC_mean_41567,21421
21422,26978,FC_mean_26978,21422
21423,1731,FC_mean_1731,21422
21424,692,FC_mean_692,21424
21425,8210,FC_mean_8210,21425
21426,26680,FC_mean_26680,21427
21427,43596,FC_mean_43596,21427
21428,44530,FC_mean_44530,21427
21429,9598,FC_mean_9598,21429
21430,5785,FC_mean_5785,21430
21431,17553,FC_mean_17553,21430
21432,28978,FC_mean_28978,21432
21433,32352,FC_mean_32352,21433
21434,2656,FC_mean_2656,21433
21435,4842,FC_mean_4842,21435
21436,1059,FC_mean_1059,21435
21437,34887,FC_mean_34887,21437
21438,14273,FC_mean_14273,21439
21439,31753,FC_mean_31753,21439
21440,15716,FC_mean_15716,21439
21441,3957,FC_mean_3957,21441
21442,26965,FC_mean_26965,21442
21443,31271,FC_mean_31271,21443
21444,6280,FC_mean_6280,21444
21445,11178,FC_mean_11178,21445
21446,15871,FC_mean_15871,21446
21447,39592,FC_mean_39592,21447
21448,2775,FC_mean_2775,21448
21449,44093,FC_mean_44093,21449
21450,16542,FC_mean_16542,21450
21451,44350,FC_mean_44350,21451
21452,9132,FC_mean_9132,21452
21453,34312,FC_mean_34312,21452
21454,7984,FC_mean_7984,21455
21455,1000,FC_mean_1000,21455
21456,38978,FC_mean_38978,21455
21457,8982,FC_mean_8982,21457
21458,634,FC_mean_634,21457
21459,35002,FC_mean_35002,21459
21460,26927,FC_mean_26927,21461
21461,15448,FC_mean_15448,21461
21462,9003,FC_mean_9003,21461
21463,13816,FC_mean_13816,21461
21464,21596,FC_mean_21596,21464
21465,17554,FC_mean_17554,21464
21466,42098,FC_mean_42098,21466
21467,14357,FC_mean_14357,21468
21468,1014,FC_mean_1014,21468
21469,33309,FC_mean_33309,21468
21470,32505,FC_mean_32505,21470
21471,18338,FC_mean_18338,21472
21472,36902,FC_mean_36902,21472
21473,14338,FC_mean_14338,21472
21474,43059,FC_mean_43059,21474
21475,11128,FC_mean_11128,21475
21476,27210,FC_mean_27210,21476
21477,21368,FC_mean_21368,21476
21478,37919,FC_mean_37919,21478
21479,42691,FC_mean_42691,21479
21480,25967,FC_mean_25967,21480
21481,35340,FC_mean_35340,21481
21482,38834,FC_mean_38834,21482
21483,16785,FC_mean_16785,21483
21484,10510,FC_mean_10510,21484
21485,30708,FC_mean_30708,21485
21486,19836,FC_mean_19836,21486
21487,30548,FC_mean_30548,21487
21488,31806,FC_mean_31806,21488
21489,25835,FC_mean_25835,21489
21490,21391,FC_mean_21391,21491
21491,60,FC_mean_60,21491
21492,32880,FC_mean_32880,21491
21493,19851,FC_mean_19851,21493
21494,37785,FC_mean_37785,21494
21495,6383,FC_mean_6383,21495
21496,10690,FC_mean_10690,21496
21497,36248,FC_mean_36248,21497
21498,20567,FC_mean_20567,21497
21499,38517,FC_mean_38517,21499
21500,33745,FC_mean_33745,21500
21501,32508,FC_mean_32508,21501
21502,40805,FC_mean_40805,21502
21503,35840,FC_mean_35840,21503
21504,28452,FC_mean_28452,21503
21505,16414,FC_mean_16414,21505
21506,3988,FC_mean_3988,21506
21507,15676,FC_mean_15676,21508
21508,8828,FC_mean_8828,21508
21509,4122,FC_mean_4122,21508
21510,18862,FC_mean_18862,21510
21511,5166,FC_mean_5166,21511
21512,6914,FC_mean_6914,21512
21513,26776,FC_mean_26776,21513
21514,18325,FC_mean_18325,21513
21515,1341,FC_mean_1341,21515
21516,22818,FC_mean_22818,21515
21517,9424,FC_mean_9424,21517
21518,5403,FC_mean_5403,21519
21519,14723,FC_mean_14723,21519
21520,40597,FC_mean_40597,21519
21521,30336,FC_mean_30336,21519
21522,19745,FC_mean_19745,21522
21523,34559,FC_mean_34559,21522
21524,8940,FC_mean_8940,21524
21525,42091,FC_mean_42091,21525
21526,21659,FC_mean_21659,21526
21527,28834,FC_mean_28834,21526
21528,6987,FC_mean_6987,21528
21529,4010,FC_mean_4010,21528
21530,12911,FC_mean_12911,21530
21531,9287,FC_mean_9287,21531
21532,44083,FC_mean_44083,21531
21533,17088,FC_mean_17088,21533
21534,43423,FC_mean_43423,21533
21535,28708,FC_mean_28708,21535
21536,39585,FC_mean_39585,21535
21537,26853,FC_mean_26853,21538
21538,4130,FC_mean_4130,21538
21539,27453,FC_mean_27453,21538
21540,11481,FC_mean_11481,21540
21541,30753,FC_mean_30753,21541
21542,40945,FC_mean_40945,21541
21543,30909,FC_mean_30909,21543
21544,4498,FC_mean_4498,21544
21545,38536,FC_mean_38536,21545
21546,38402,FC_mean_38402,21545
21547,13051,FC_mean_13051,21547
21548,44288,FC_mean_44288,21548
21549,12727,FC_mean_12727,21548
21550,3142,FC_mean_3142,21550
21551,23715,FC_mean_23715,21550
21552,9555,FC_mean_9555,21552
21553,1655,FC_mean_1655,21553
21554,3126,FC_mean_3126,21554
21555,32240,FC_mean_32240,21555
21556,16127,FC_mean_16127,21556
21557,31235,FC_mean_31235,21557
21558,19059,FC_mean_19059,21559
21559,40989,FC_mean_40989,21559
21560,16216,FC_mean_16216,21559
21561,37128,FC_mean_37128,21562
21562,4316,FC_mean_4316,21562
21563,38672,FC_mean_38672,21562
21564,14827,FC_mean_14827,21564
21565,43475,FC_mean_43475,21565
21566,39956,FC_mean_39956,21565
21567,34367,FC_mean_34367,21567
21568,8354,FC_mean_8354,21568
21569,14537,FC_mean_14537,21569
21570,33075,FC_mean_33075,21570
21571,22704,FC_mean_22704,21571
21572,14612,FC_mean_14612,21572
21573,3685,FC_mean_3685,21573
21574,34320,FC_mean_34320,21573
21575,34701,FC_mean_34701,21575
21576,10888,FC_mean_10888,21576
21577,23628,FC_mean_23628,21577
21578,30522,FC_mean_30522,21578
21579,25369,FC_mean_25369,21578
21580,25817,FC_mean_25817,21580
21581,15793,FC_mean_15793,21581
21582,18581,FC_mean_18581,21582
21583,75,FC_mean_75,21583
21584,23472,FC_mean_23472,21583
21585,9412,FC_mean_9412,21585
21586,1785,FC_mean_1785,21587
21587,9350,FC_mean_9350,21587
21588,29369,FC_mean_29369,21587
21589,3804,FC_mean_3804,21589
21590,14630,FC_mean_14630,21590
21591,41037,FC_mean_41037,21590
21592,12290,FC_mean_12290,21592
21593,30013,FC_mean_30013,21593
21594,6070,FC_mean_6070,21594
21595,35720,FC_mean_35720,21594
21596,11889,FC_mean_11889,21596
21597,4938,FC_mean_4938,21597
21598,41939,FC_mean_41939,21598
21599,34108,FC_mean_34108,21599
21600,7975,FC_mean_7975,21600
21601,35631,FC_mean_35631,21601
21602,28260,FC_mean_28260,21601
21603,3715,FC_mean_3715,21603
21604,71,FC_mean_71,21603
21605,33913,FC_mean_33913,21605
21606,41908,FC_mean_41908,21606
21607,29486,FC_mean_29486,21606
21608,23216,FC_mean_23216,21608
21609,18422,FC_mean_18422,21610
21610,6749,FC_mean_6749,21610
21611,33509,FC_mean_33509,21610
21612,40500,FC_mean_40500,21610
21613,31639,FC_mean_31639,21613
21614,11495,FC_mean_11495,21614
21615,5563,FC_mean_5563,21615
21616,35755,FC_mean_35755,21616
21617,10802,FC_mean_10802,21616
21618,29497,FC_mean_29497,21618
21619,31696,FC_mean_31696,21619
21620,22731,FC_mean_22731,21620
21621,11620,FC_mean_11620,21621
21622,22203,FC_mean_22203,21622
21623,33489,FC_mean_33489,21623
21624,29454,FC_mean_29454,21624
21625,20589,FC_mean_20589,21625
21626,34880,FC_mean_34880,21626
21627,37373,FC_mean_37373,21628
21628,42764,FC_mean_42764,21628
21629,3094,FC_mean_3094,21628
21630,37265,FC_mean_37265,21630
21631,30698,FC_mean_30698,21630
21632,44651,FC_mean_44651,21633
21633,17290,FC_mean_17290,21633
21634,31545,FC_mean_31545,21633
21635,21038,FC_mean_21038,21635
21636,17525,FC_mean_17525,21636
21637,26955,FC_mean_26955,21636
21638,7496,FC_mean_7496,21638
21639,15290,FC_mean_15290,21639
21640,25687,FC_mean_25687,21640
21641,8529,FC_mean_8529,21641
21642,1533,FC_mean_1533,21642
21643,29888,FC_mean_29888,21643
21644,15785,FC_mean_15785,21644
21645,43874,FC_mean_43874,21645
21646,8061,FC_mean_8061,21646
21647,22827,FC_mean_22827,21647
21648,41038,FC_mean_41038,21647
21649,28148,FC_mean_28148,21650
21650,26784,FC_mean_26784,21650
21651,12696,FC_mean_12696,21650
21652,12096,FC_mean_12096,21652
21653,10643,FC_mean_10643,21653
21654,5453,FC_mean_5453,21654
21655,12754,FC_mean_12754,21654
21656,27195,FC_mean_27195,21656
21657,12946,FC_mean_12946,21658
21658,35986,FC_mean_35986,21658
21659,21620,FC_mean_21620,21658
21660,26339,FC_mean_26339,21658
21661,19865,FC_mean_19865,21661
21662,5441,FC_mean_5441,21663
21663,22858,FC_mean_22858,21663
21664,35958,FC_mean_35958,21663
21665,4723,FC_mean_4723,21666
21666,29870,FC_mean_29870,21666
21667,37676,FC_mean_37676,21666
21668,32239,FC_mean_32239,21668
21669,10522,FC_mean_10522,21670
21670,41920,FC_mean_41920,21670
21671,42640,FC_mean_42640,21670
21672,27671,FC_mean_27671,21672
21673,4101,FC_mean_4101,21673
21674,41371,FC_mean_41371,21673
21675,7891,FC_mean_7891,21676
21676,5753,FC_mean_5753,21676
21677,17396,FC_mean_17396,21676
21678,29737,FC_mean_29737,21678
21679,7699,FC_mean_7699,21679
21680,33951,FC_mean_33951,21680
21681,14996,FC_mean_14996,21680
21682,12347,FC_mean_12347,21682
21683,27755,FC_mean_27755,21682
21684,9652,FC_mean_9652,21684
21685,9078,FC_mean_9078,21685
21686,9899,FC_mean_9899,21685
21687,37968,FC_mean_37968,21687
21688,36667,FC_mean_36667,21688
21689,2052,FC_mean_2052,21690
21690,30534,FC_mean_30534,21690
21691,12420,FC_mean_12420,21690
21692,14037,FC_mean_14037,21692
21693,3480,FC_mean_3480,21692
21694,44823,FC_mean_44823,21694
21695,40583,FC_mean_40583,21695
21696,36803,FC_mean_36803,21696
21697,24846,FC_mean_24846,21697
21698,636,FC_mean_636,21697
21699,24767,FC_mean_24767,21699
21700,4270,FC_mean_4270,21699
21701,41226,FC_mean_41226,21701
21702,25116,FC_mean_25116,21702
21703,382,FC_mean_382,21702
21704,18229,FC_mean_18229,21704
21705,23128,FC_mean_23128,21704
21706,42344,FC_mean_42344,21706
21707,15709,FC_mean_15709,21707
21708,11148,FC_mean_11148,21708
21709,3536,FC_mean_3536,21708
21710,11943,FC_mean_11943,21710
21711,6634,FC_mean_6634,21711
21712,38699,FC_mean_38699,21712
21713,6369,FC_mean_6369,21713
21714,16009,FC_mean_16009,21714
21715,21919,FC_mean_21919,21715
21716,10996,FC_mean_10996,21716
21717,6158,FC_mean_6158,21717
21718,9630,FC_mean_9630,21717
21719,27770,FC_mean_27770,21719
21720,6219,FC_mean_6219,21720
21721,43591,FC_mean_43591,21720
21722,20222,FC_mean_20222,21722
21723,11259,FC_mean_11259,21723
21724,34028,FC_mean_34028,21724
21725,33076,FC_mean_33076,21725
21726,27926,FC_mean_27926,21726
21727,23640,FC_mean_23640,21727
21728,34915,FC_mean_34915,21728
21729,9219,FC_mean_9219,21729
21730,35991,FC_mean_35991,21730
21731,25237,FC_mean_25237,21731
21732,19356,FC_mean_19356,21732
21733,27862,FC_mean_27862,21733
21734,23393,FC_mean_23393,21734
21735,13091,FC_mean_13091,21735
21736,4161,FC_mean_4161,21736
21737,21282,FC_mean_21282,21737
21738,27471,FC_mean_27471,21738
21739,42231,FC_mean_42231,21739
21740,4604,FC_mean_4604,21740
21741,22337,FC_mean_22337,21741
21742,26754,FC_mean_26754,21742
21743,25868,FC_mean_25868,21742
21744,39399,FC_mean_39399,21744
21745,15660,FC_mean_15660,21745
21746,40306,FC_mean_40306,21745
21747,37648,FC_mean_37648,21747
21748,15952,FC_mean_15952,21748
21749,1165,FC_mean_1165,21750
21750,21211,FC_mean_21211,21750
21751,23896,FC_mean_23896,21750
21752,43976,FC_mean_43976,21752
21753,32249,FC_mean_32249,21753
21754,750,FC_mean_750,21754
21755,28434,FC_mean_28434,21755
21756,40529,FC_mean_40529,21756
21757,795,FC_mean_795,21757
21758,14411,FC_mean_14411,21757
21759,23930,FC_mean_23930,21759
21760,7955,FC_mean_7955,21760
21761,39484,FC_mean_39484,21761
21762,8105,FC_mean_8105,21762
21763,30799,FC_mean_30799,21763
21764,18947,FC_mean_18947,21764
21765,29619,FC_mean_29619,21765
21766,17555,FC_mean_17555,21766
21767,36218,FC_mean_36218,21767
21768,42581,FC_mean_42581,21768
21769,40112,FC_mean_40112,21769
21770,35922,FC_mean_35922,21770
21771,37425,FC_mean_37425,21771
21772,27984,FC_mean_27984,21772
21773,31492,FC_mean_31492,21773
21774,35086,FC_mean_35086,21773
21775,34923,FC_mean_34923,21775
21776,1709,FC_mean_1709,21776
21777,8697,FC_mean_8697,21777
21778,27469,FC_mean_27469,21778
21779,23185,FC_mean_23185,21779
21780,32434,FC_mean_32434,21780
21781,6680,FC_mean_6680,21781
21782,42099,FC_mean_42099,21782
21783,5356,FC_mean_5356,21783
21784,38346,FC_mean_38346,21784
21785,19862,FC_mean_19862,21785
21786,27753,FC_mean_27753,21786
21787,7772,FC_mean_7772,21787
21788,37806,FC_mean_37806,21788
21789,18323,FC_mean_18323,21789
21790,12468,FC_mean_12468,21790
21791,11825,FC_mean_11825,21791
21792,11413,FC_mean_11413,21792
21793,36895,FC_mean_36895,21793
21794,20504,FC_mean_20504,21794
21795,38485,FC_mean_38485,21795
21796,443,FC_mean_443,21796
21797,9105,FC_mean_9105,21796
21798,28454,FC_mean_28454,21798
21799,42190,FC_mean_42190,21799
21800,18073,FC_mean_18073,21800
21801,14756,FC_mean_14756,21801
21802,21630,FC_mean_21630,21802
21803,30903,FC_mean_30903,21803
21804,43646,FC_mean_43646,21804
21805,31577,FC_mean_31577,21805
21806,32731,FC_mean_32731,21806
21807,41368,FC_mean_41368,21807
21808,43783,FC_mean_43783,21808
21809,6340,FC_mean_6340,21809
21810,7083,FC_mean_7083,21810
21811,43582,FC_mean_43582,21811
21812,15715,FC_mean_15715,21812
21813,27012,FC_mean_27012,21813
21814,25638,FC_mean_25638,21814
21815,43398,FC_mean_43398,21815
21816,309,FC_mean_309,21816
21817,13342,FC_mean_13342,21817
21818,33068,FC_mean_33068,21818
21819,43765,FC_mean_43765,21818
21820,14373,FC_mean_14373,21820
21821,34734,FC_mean_34734,21821
21822,21991,FC_mean_21991,21822
21823,1212,FC_mean_1212,21823
21824,9665,FC_mean_9665,21824
21825,10600,FC_mean_10600,21825
21826,17634,FC_mean_17634,21826
21827,8977,FC_mean_8977,21827
21828,7915,FC_mean_7915,21828
21829,1814,FC_mean_1814,21829
21830,8781,FC_mean_8781,21830
21831,19420,FC_mean_19420,21831
21832,28682,FC_mean_28682,21832
21833,24743,FC_mean_24743,21833
21834,9302,FC_mean_9302,21834
21835,30958,FC_mean_30958,21835
21836,3392,FC_mean_3392,21836
21837,7944,FC_mean_7944,21837
21838,6416,FC_mean_6416,21838
21839,7449,FC_mean_7449,21839
21840,43723,FC_mean_43723,21840
21841,20512,FC_mean_20512,21841
21842,41550,FC_mean_41550,21842
21843,83,FC_mean_83,21842
21844,12097,FC_mean_12097,21844
21845,23442,FC_mean_23442,21845
21846,24864,FC_mean_24864,21846
21847,35095,FC_mean_35095,21847
21848,6718,FC_mean_6718,21848
21849,36898,FC_mean_36898,21849
21850,38515,FC_mean_38515,21850
21851,41917,FC_mean_41917,21851
21852,35486,FC_mean_35486,21852
21853,19738,FC_mean_19738,21853
21854,7646,FC_mean_7646,21854
21855,12265,FC_mean_12265,21855
21856,3359,FC_mean_3359,21856
21857,23431,FC_mean_23431,23774
21858,29674,FC_mean_29674,23774
21859,27301,FC_mean_27301,23774
21860,35814,FC_mean_35814,23774
21861,36056,FC_mean_36056,23774
21862,35548,FC_mean_35548,23774
21863,29958,FC_mean_29958,23774
21864,32246,FC_mean_32246,23774
21865,35538,FC_mean_35538,23774
21866,35413,FC_mean_35413,23774
21867,36028,FC_mean_36028,23774
21868,35924,FC_mean_35924,23774
21869,36835,FC_mean_36835,23774
21870,23827,FC_mean_23827,23774
21871,35860,FC_mean_35860,23774
21872,29844,FC_mean_29844,23774
21873,37361,FC_mean_37361,23774
21874,23367,FC_mean_23367,23774
21875,23290,FC_mean_23290,23774
21876,30199,FC_mean_30199,23774
