rank,feature_location
1572,FC_mean_12738
1572,FC_mean_12779
1572,FC_mean_12880
1572,FC_mean_12895
1572,FC_mean_12912
1572,FC_mean_1293
1572,FC_mean_12958
1572,FC_mean_12970
1572,FC_mean_12997
1572,FC_mean_13077
1572,FC_mean_13084
1572,FC_mean_13202
1572,FC_mean_13266
1572,FC_mean_1327
1572,FC_mean_1329
1572,FC_mean_1331
1572,FC_mean_13363
1572,FC_mean_13424
1572,FC_mean_13437
1572,FC_mean_13444
1572,FC_mean_13449
1572,FC_mean_13482
1572,FC_mean_13520
1572,FC_mean_13558
1572,FC_mean_13574
1572,FC_mean_13628
1572,FC_mean_13743
1572,FC_mean_13846
1572,FC_mean_13848
1572,FC_mean_13896
1572,FC_mean_13921
1572,FC_mean_13954
1572,FC_mean_14083
1572,FC_mean_14229
1572,FC_mean_14241
1572,FC_mean_1432
1572,FC_mean_14375
1572,FC_mean_14398
1572,FC_mean_14423
1572,FC_mean_14454
1572,FC_mean_1451
1572,FC_mean_14550
1572,FC_mean_14556
1572,FC_mean_14561
1572,FC_mean_14582
1572,FC_mean_14601
1572,FC_mean_14642
1572,FC_mean_14648
1572,FC_mean_14741
1572,FC_mean_14757
1572,FC_mean_14766
1572,FC_mean_14809
1572,FC_mean_14818
1572,FC_mean_1484
1572,FC_mean_14864
1572,FC_mean_14903
1572,FC_mean_14941
