rank,feature_location
1332,FC_var_20223
1333,FC_var_44384
1334,FC_var_4315
1335,FC_var_29291
1336,FC_var_44090
1337,FC_var_27531
1338,FC_var_11942
1339,FC_var_38235
1340,FC_var_42137
1341,FC_var_24038
1342,FC_var_33347
1343,FC_var_15139
1344,FC_var_34886
1345,FC_var_36665
1346,FC_var_40509
1347,FC_var_15689
1348,FC_var_43873
1349,FC_var_13417
1350,FC_var_6035
1351,FC_var_33080
1352,FC_var_10771
1353,FC_var_42097
1354,FC_var_43522
1355,FC_var_41310
1356,FC_var_8638
1357,FC_var_39992
1358,FC_var_34264
1359,FC_var_19312
1360,FC_var_41983
1361,FC_var_21893
1362,FC_var_40929
1363,FC_var_60
1364,FC_var_8354
