rank,feature_location
628,FC_var_28932
629,FC_var_8017
630,FC_var_28059
631,FC_var_20629
632,FC_var_10567
633,FC_var_21303
634,FC_var_26063
635,FC_var_25403
636,FC_var_7783
637,FC_var_28846
638,FC_var_35794
639,FC_var_43187
640,FC_var_13654
641,FC_var_39193
642,FC_var_31093
643,FC_var_14454
644,FC_var_17901
645,FC_var_14169
646,FC_var_8830
647,FC_var_31278
648,FC_var_4336
649,FC_var_2082
650,FC_var_25471
651,FC_var_34490
652,FC_var_34162
653,FC_var_2872
654,FC_var_33307
655,FC_var_34629
656,FC_var_3696
657,FC_var_20431
658,FC_var_8704
659,FC_var_9689
660,FC_var_17258
661,FC_var_24255
662,FC_var_15476
663,FC_var_12198
664,FC_var_37674
665,FC_var_31597
666,FC_var_24955
667,FC_var_27939
668,FC_var_42490
669,FC_var_41152
670,FC_var_1918
671,FC_var_42673
672,FC_var_34763
673,FC_var_43154
674,FC_var_33687
675,FC_var_6888
676,FC_var_12999
677,FC_var_21292
678,FC_var_16443
679,FC_var_31463
680,FC_var_28060
681,FC_var_4790
682,FC_var_21253
683,FC_var_35970
684,FC_var_14596
685,FC_var_18468
686,FC_var_37501
687,FC_var_9423
688,FC_var_22242
689,FC_var_34687
690,FC_var_39262
691,FC_var_29236
692,FC_var_9526
693,FC_var_8532
694,FC_var_40346
695,FC_var_26232
696,FC_var_34920
697,FC_var_7662
698,FC_var_36321
699,FC_var_28233
700,FC_var_40523
701,FC_var_34026
702,FC_var_38056
703,FC_var_2129
704,FC_var_24287
705,FC_var_37776
706,FC_var_21923
707,FC_var_33077
708,FC_var_39089
709,FC_var_17501
710,FC_var_34348
711,FC_var_21887
712,FC_var_41720
713,FC_var_1547
714,FC_var_10141
715,FC_var_3942
716,FC_var_39080
717,FC_var_19238
718,FC_var_2605
719,FC_var_41801
720,FC_var_5752
721,FC_var_42833
722,FC_var_39704
723,FC_var_19498
724,FC_var_29654
725,FC_var_24399
726,FC_var_32447
727,FC_var_8917
728,FC_var_31077
729,FC_var_43512
730,FC_var_17589
731,FC_var_2378
732,FC_var_3797
733,FC_var_78
734,FC_var_7310
735,FC_var_13995
736,FC_var_4403
737,FC_var_4958
738,FC_var_350
739,FC_var_6036
740,FC_var_3359
741,FC_var_1644
742,FC_var_12552
743,FC_var_3531
744,FC_var_30484
745,FC_var_19348
746,FC_var_3896
747,FC_var_4679
747,FC_var_7036
749,FC_var_23232
750,FC_var_5030
751,FC_var_44040
752,FC_var_42987
753,FC_var_40735
754,FC_var_40386
755,FC_var_32662
