rank,feature_location
631,FC_mean_5367
632,FC_mean_22880
633,FC_mean_40490
634,FC_mean_29523
635,FC_mean_24326
636,FC_mean_38502
637,FC_mean_30820
638,FC_mean_43717
639,FC_mean_31403
640,FC_mean_19248
641,FC_mean_10999
642,FC_mean_14457
643,FC_mean_8751
644,FC_mean_39943
645,FC_mean_22931
646,FC_mean_2890
647,FC_mean_1084
648,FC_mean_3232
649,FC_mean_29727
650,FC_mean_5692
651,FC_mean_9212
652,FC_mean_41615
653,FC_mean_11894
654,FC_mean_43777
655,FC_mean_24989
656,FC_mean_2489
657,FC_mean_29513
658,FC_mean_36216
659,FC_mean_27412
660,FC_mean_23062
661,FC_mean_40851
662,FC_mean_17893
663,FC_mean_16999
664,FC_mean_20113
665,FC_mean_42998
666,FC_mean_6531
667,FC_mean_27582
668,FC_mean_35980
669,FC_mean_35418
670,FC_mean_32880
671,FC_mean_16563
672,FC_mean_7713
673,FC_mean_6565
674,FC_mean_22702
675,FC_mean_26186
676,FC_mean_37280
677,FC_mean_40664
678,FC_mean_14983
679,FC_mean_2375
680,FC_mean_38236
681,FC_mean_7968
682,FC_mean_6701
683,FC_mean_32648
684,FC_mean_15401
685,FC_mean_42795
686,FC_mean_14744
687,FC_mean_1590
688,FC_mean_927
689,FC_mean_9278
690,FC_mean_18204
691,FC_mean_2914
692,FC_mean_4504
693,FC_mean_12487
694,FC_mean_22178
695,FC_mean_16369
696,FC_mean_42266
697,FC_mean_3175
698,FC_mean_42660
699,FC_mean_38183
700,FC_mean_8417
701,FC_mean_6993
702,FC_mean_26773
703,FC_mean_44043
704,FC_mean_24000
705,FC_mean_19219
706,FC_mean_33705
707,FC_mean_11596
708,FC_mean_13895
709,FC_mean_22673
710,FC_mean_37726
711,FC_mean_8344
712,FC_mean_28936
713,FC_mean_23227
714,FC_mean_4653
715,FC_mean_39178
716,FC_mean_9842
717,FC_mean_43728
718,FC_mean_30975
719,FC_mean_34056
720,FC_mean_8080
721,FC_mean_43103
722,FC_mean_4846
723,FC_mean_22754
724,FC_mean_7320
725,FC_mean_9221
726,FC_mean_5069
727,FC_mean_19364
728,FC_mean_40237
728,FC_mean_8522
730,FC_mean_20896
731,FC_mean_6280
732,FC_mean_17876
733,FC_mean_31951
734,FC_mean_31394
735,FC_mean_14184
736,FC_mean_24803
737,FC_mean_15841
738,FC_mean_28917
739,FC_mean_30500
740,FC_mean_5401
741,FC_mean_17939
742,FC_mean_8695
743,FC_mean_18271
744,FC_mean_34003
745,FC_mean_32431
746,FC_mean_17042
747,FC_mean_43704
748,FC_mean_30024
749,FC_mean_3387
750,FC_mean_31595
751,FC_mean_25415
752,FC_mean_10297
753,FC_mean_15187
754,FC_mean_10274
755,FC_mean_4537
756,FC_mean_43406
757,FC_mean_21164
758,FC_mean_26634
759,FC_mean_30316
760,FC_mean_16375
761,FC_mean_40219
762,FC_mean_18219
763,FC_mean_10109
764,FC_mean_19980
765,FC_mean_11836
766,FC_mean_40372
767,FC_mean_15784
768,FC_mean_9390
769,FC_mean_13972
770,FC_mean_391
771,FC_mean_5852
772,FC_mean_35925
773,FC_mean_27703
774,FC_mean_30332
